rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,win_ratio_slope,rider_bmi,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,RankY1,RankY2,RankY3,RankY4,RankY5,Y1Prediction,Y1mean,Y1std,Y2Prediction,Y2mean,Y2std,Y3Prediction,Y3mean,Y3std,Y4Prediction,Y4mean,Y4std,Y5Prediction,Y5mean,Y5std
marc-sarreau,2015,24,43,0.0,0.0256410256410256,0.0512820512820512,0.1538461538461538,0.0121951219512195,0.0975609756097561,0.2317073170731707,0.3536585365853658,0.0,0.0,0.0416666666666666,0.125,0.0232558139534883,0.0697674418604651,0.1395348837209302,0.2093023255813953,1046,421,32.0,149.0,1466.9999999999998,180.99999999999994,22,5,0.0,22.94408887815481,0.011627906976744116,0.0,0.02083333333333326,-0.10416666666666663,0.03488372093023252,-0.0016611295681062902,-0.038205980066445086,0.0,0.0263157894736842,0.0526315789473684,0.1578947368421052,0.0121951219512195,0.0975609756097561,0.2317073170731707,0.3536585365853658,39,82,38,82,526.3050446271629,78.43681108595207,0.0,0.0524863881081478,0.0455071244720709,0.1076939527097978,0.013426750446270301,0.07827386889006169,0.1349970150981945,0.1858304408588261,124,84,98,70,63,64,70,47,45,55,67,36,89,74,60,69,56,49,32,49,75,59,56,74,62,109,48,34,449,233,156,73,370,277.1795969271406,277.1795969271406,16.283140300227714,234.88039780475316,234.88039780475316,30.29787679091776,154.39458273495552,154.39458273495552,23.08057239271005,158.64526055479377,158.64526055479377,27.522131513694788,113.62897516671484,113.62897516671484,16.02743359134524
marco-canola,2015,20,65,0.0,0.03703703703703699,0.0617283950617283,0.1851851851851851,0.01628664495114,0.0293159609120521,0.0553745928338762,0.1074918566775244,0.0,0.0,0.0,0.1,0.0153846153846153,0.0461538461538461,0.10769230769230771,0.2461538461538461,341,467,181.0,130.0,475.00000000000006,131.33333333333346,27,10,0.0,20.37037037037037,0.0076923076923075834,0.0,0.0,0.008333333333333304,0.017458945548833087,0.04261019878997401,0.09498703543647359,0.0,0.0,0.0227272727272727,0.0909090909090909,0.0124481327800829,0.0248962655601659,0.0580912863070539,0.12033195020746879,81,307,44,241,138.173803595327,49.01360355384344,0.0,0.0,0.0481125224324688,0.0096225044864937,0.0117116532825451,0.017767078931791,0.0428361688190868,0.10095174578918628,76,71,102,55,47,49,90,48,35,66,69,44,85,48,61,51,40,82,26,43,68,61,57,43,65,48,45,61,497,60,107,301,998,298.6205450533416,298.6205450533416,18.421625529651973,194.67239219553565,194.67239219553565,15.469775253919122,251.23094830593558,251.23094830593558,20.554921061331513,268.03951204136496,268.03951204136496,30.302401143070487,808.0038087162745,808.0038087162745,42.045497894507214
mathias-frank,2015,12,65,0.010752688172043,0.0967741935483871,0.0967741935483871,0.10752688172043008,0.021180030257186,0.0468986384266263,0.0786686838124054,0.1754916792738275,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0153846153846153,0.0461538461538461,0.1692307692307692,50,114,727.0,444.00000000000006,76.33333333333327,598.6666666666665,28,13,0.0,20.66115702479339,-0.01685393258426959,-0.02083333333333328,-0.020833333333333315,-0.020833333333333315,-0.037251512532411386,-0.0555747623163353,-0.03336214347450302,0.0,0.0606060606060606,0.060606060606060594,0.0606060606060606,0.0318181818181818,0.0818181818181818,0.1318181818181818,0.2545454545454545,93,660,33,219,33.471380810079125,143.32596880305164,0.0,0.0636468846521644,0.0636468846521644,0.0636468846521644,0.0303667243162671,0.0610281935625775,0.0722956946127412,0.09878274299261448,8,29,40,41,34,39,54,22,12,42,37,36,67,36,32,60,34,26,35,28,24,17,61,41,28,67,46,36,187,145,143,184,998,121.30658637034557,121.30658637034557,29.84110643126911,123.55405226058842,123.55405226058842,29.67616105907779,185.670737575316,185.670737575316,23.74432439263531,275.69822721522667,275.69822721522667,35.11081886562749,911.3599378211637,911.3599378211637,71.97947377453863
matteo-trentin,2015,19,74,0.0568181818181818,0.125,0.1590909090909091,0.2613636363636363,0.0250696378830083,0.0529247910863509,0.0779944289693593,0.1225626740947075,0.0526315789473684,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.054054054054054,0.081081081081081,0.1081081081081081,0.1621621621621621,120,74,429.0,603.0,133.99999999999997,439.0000000000002,26,10,0.02631578947368421,23.095409007209515,0.021592244418331314,0.10526315789473678,0.10526315789473684,0.13157894736842102,0.018801410105757917,0.01601057579318439,0.037602820211515835,0.025,0.1,0.125,0.175,0.0323886639676113,0.0647773279352226,0.0850202429149797,0.1336032388663967,88,359,40,247,67.446274915669,159.23567439490435,0.0303868562731381,0.1215474250925527,0.1081198176454361,0.1316337605127975,0.0217532201664996,0.0199965581234247,0.0190950312790837,0.0429464918663349,117,54,85,42,29,79,71,34,36,44,59,39,42,88,51,73,47,22,37,3,28,87,79,87,24,55,66,64,64,26,86,12,80,158.61825367676235,158.61825367676235,18.928198633980802,208.33102944467223,208.33102944467223,29.218628368191457,123.89284785727601,123.89284785727601,25.66985297162281,141.19763346622696,141.19763346622696,28.803458823019145,81.81687060805372,81.81687060805372,47.78997054900944
mauro-finetto,2015,25,70,0.0115606936416184,0.0867052023121387,0.1387283236994219,0.3063583815028902,0.0240384615384615,0.0528846153846153,0.0961538461538461,0.1754807692307692,0.0,0.08,0.08,0.16,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.2142857142857142,56,161,654.0,360.0,152.33333333333334,419.00000000000017,30,13,0.0,19.789970953429727,0.0357142857142857,0.039999999999999966,-0.005454545454545379,-0.033636363636363575,0.0049450549450548885,0.032967032967032926,0.02252747252747253,0.0131578947368421,0.07894736842105261,0.1052631578947368,0.2631578947368421,0.0374331550802139,0.0641711229946524,0.106951871657754,0.2032085561497326,173,416,76,187,92.305651686846,211.75693613197183,0.019908629972056,0.0692591450396341,0.0307844013480598,0.112352187588006,0.0357494895530094,0.0070862791656238,0.0339075248746769,0.0318554983168452,103,57,87,36,82,61,81,41,42,86,60,45,53,63,25,66,64,33,28,109,62,51,51,28,28,55,51,26,150,138,193,349,354,257.89009566363075,257.89009566363075,33.466120440259914,107.54877801655894,107.54877801655894,26.883889222968886,232.16536672972907,232.16536672972907,18.87554800370244,332.59733862784407,332.59733862784407,53.27337613051337,293.01450889542457,293.01450889542457,49.439159042234444
michael-albasini,2015,14,40,0.025,0.05999999999999999,0.08,0.14,0.0288018433179723,0.0576036866359447,0.0852534562211981,0.1290322580645161,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.05,0.075,0.07499999999999998,0.15,52,149,717.0,379.00000000000006,114.33333333333331,490.6666666666665,35,19,-0.031249999999999986,21.97133585722012,0.011301369863013716,0.04017857142857141,0.0401785714285714,0.0401785714285714,0.010102739726027302,-0.0035958904109588937,0.027054794520547897,0.0408163265306122,0.1020408163265306,0.12244897959183669,0.1836734693877551,0.0378378378378378,0.05945945945945941,0.0756756756756756,0.1135135135135135,200,868,49,185,54.095594398558305,196.0161557967438,0.0335998979079924,0.0402062718711211,0.0512893027478998,0.1294336502695943,0.011430545673522,0.0114522704730205,0.0063911461366725,0.0279041903016136,95,85,73,43,97,64,62,55,59,74,37,39,103,42,33,56,29,31,33,38,28,3,69,40,63,47,42,31,116,48,178,470,998,160.74508666718143,160.74508666718143,29.54389066339516,154.89855017300079,154.89855017300079,19.67390988061345,298.45712244352717,298.45712244352717,33.36342380205667,316.0865844626116,316.0865844626116,36.20254806893154,789.323327423309,789.323327423309,35.6262631665844
michael-matthews,2015,7,75,0.0705882352941176,0.3176470588235294,0.3176470588235294,0.3764705882352941,0.0790697674418604,0.1790697674418604,0.2511627906976744,0.3534883720930232,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.10666666666666659,0.16,0.1866666666666666,0.2533333333333333,37,18,916.0,1227.0,50.666666666666686,870.3333333333331,25,8,0.0,22.724403484408533,0.019549549549549506,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.012432432432432406,0.012252252252252181,0.005045045045044985,0.032258064516129,0.3225806451612903,0.3225806451612903,0.3870967741935484,0.0871559633027523,0.1743119266055046,0.2064220183486238,0.2798165137614679,85,430,31,218,41.23509831846328,381.55515110313127,0.0641500299099584,0.2907203992672282,0.2907203992672282,0.2572473495968648,0.01954976942444,0.0502426335645852,0.0595562268331159,0.0576891983021587,152,77,60,35,51,62,7,18,41,70,70,67,3,23,17,19,19,10,42,40,39,28,3,40,40,14,2,19,23,8,15,27,43,20.14830801393663,20.14830801393663,6.20949946637736,41.8764379123299,41.8764379123299,10.26666984508817,41.04547406058382,41.04547406058382,7.531060120964591,49.31650198117922,49.31650198117922,13.37701173278607,167.07531157361566,167.07531157361566,34.958121842837755
michael-valgren-andersen,2015,10,97,0.0441176470588235,0.1323529411764706,0.25,0.3088235294117647,0.0224719101123595,0.0646067415730337,0.098314606741573,0.2022471910112359,0.0,0.0,0.0,0.2,0.010309278350515401,0.0206185567010309,0.0618556701030927,0.1443298969072164,106,480,463.0,126.99999999999999,438.9999999999999,218.00000000000014,23,6,-0.035714285714285705,22.15910864205237,-0.027103425340871297,-0.07142857142857138,-0.1428571428571428,-0.07857142857142851,-0.030013302294645806,-0.02552377785167939,-0.0407382773528433,0.0625,0.125,0.21875,0.3125,0.0275590551181102,0.0590551181102362,0.0944881889763779,0.18110236220472437,68,356,32,254,314.5107311364749,214.50174824462388,0.0627122247193615,0.125424449438723,0.1958866984750515,0.0962962054479483,0.028702142516711,0.0357301079524639,0.0303398487658996,0.0408176034040675,113,98,95,56,42,58,66,48,47,71,63,64,77,44,54,61,51,33,27,47,50,99,22,47,45,29,125,33,103,106,29,118,163,141.97578607542434,141.97578607542434,15.071017881291752,81.85813403424847,81.85813403424847,25.755050409092163,111.54327077859926,111.54327077859926,21.155744532707306,93.74600049267791,93.74600049267791,34.87811935468826,159.6926676018818,159.6926676018818,28.84742730624594
michael-woods,2015,7,50,0.052631578947368404,0.1052631578947368,0.1578947368421052,0.21052631578947362,0.0176991150442477,0.0619469026548672,0.1327433628318584,0.2566371681415929,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.04,0.1,0.18,0.32,1054,246,32.0,259.0,1189.0,97.66666666666664,28,4,0.07142857142857137,20.897959183673468,0.020000000000000007,0.14285714285714282,0.1428571428571428,0.2142857142857142,0.050000000000000024,0.05428571428571417,-0.05428571428571419,0.05555555555555549,0.1111111111111111,0.1666666666666666,0.2222222222222222,0.0188679245283018,0.0660377358490566,0.1415094339622641,0.2735849056603773,19,113,18,106,1017.240876095726,140.52164720545133,0.0824786098842322,0.16495721976846447,0.1440281226329756,0.2224111064231079,0.023094010767585,0.0500188928780594,0.0544219954643801,0.13158835467823,59,61,68,58,43,85,41,39,54,28,46,23,66,70,76,86,38,43,35,49,69,68,81,28,31,57,36,23,158,78,51,28,45,132.84229466081598,132.84229466081598,18.440886368508497,143.04949337147696,143.04949337147696,18.342702526832046,123.51160603433081,123.51160603433081,21.13096772074403,178.36069342749946,178.36069342749946,27.988995752511197,135.7402087003934,135.7402087003934,21.124991268297915
michal-kwiatkowski,2015,12,73,0.1,0.1454545454545454,0.209090909090909,0.2818181818181818,0.0792838874680307,0.2071611253196931,0.2736572890025575,0.37595907928388733,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.25,0.027397260273972598,0.1506849315068493,0.2328767123287671,0.3150684931506849,5,25,1840.0,1053.0,16.999999999999993,1338.3333333333335,25,9,0.013888888888888791,21.952479338842974,-0.011725098676573014,-0.013888888888888817,-0.05555555555555547,-0.013888888888888784,-0.017877873229626078,-0.02762944044578591,-0.0373810076619456,0.1363636363636363,0.20454545454545447,0.3181818181818182,0.3636363636363636,0.062200956937799,0.2248803827751196,0.2966507177033493,0.3875598086124402,110,391,44,209,10.583005244258365,435.82374113089946,0.1256335251788391,0.1918080640049253,0.1697250257391052,0.1781004960130772,0.0391921414367657,0.0918875652365457,0.0656404304537054,0.06979876543818,62,55,65,18,2,31,26,8,38,43,71,53,67,22,38,21,54,22,47,38,49,33,1,48,41,18,14,12,74,9,14,85,48,8.8392622453914,8.8392622453914,9.288179284194136,21.71950677154114,21.71950677154114,16.976814181376593,58.824672286152804,58.824672286152804,12.621437899805219,51.272239988065806,51.272239988065806,22.023160918523374,145.96572833715436,145.96572833715436,27.700005152901532
mikel-landa,2015,4,80,0.0,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.016867469879518,0.05301204819277101,0.0746987951807229,0.1397590361445783,0.0,0.0,0.0,0.0,0.0625,0.1625,0.1875,0.3,290,34,207.0,968.9999999999999,161.00000000000006,506.3333333333331,26,6,0.0,20.04744562130375,0.031250000000000014,-0.0384615384615384,-0.03846153846153838,-0.07692307692307687,0.05919117647058821,0.07169117647058823,0.09852941176470578,0.0,0.04545454545454541,0.0454545454545454,0.0909090909090909,0.0258620689655172,0.0862068965517241,0.0948275862068965,0.1767241379310344,58,415,22,232,128.0117182136073,406.41030170670297,0.0,0.0444115591684327,0.044411559168432695,0.0888231183368655,0.0331859696104716,0.0673600704098591,0.0817898116921595,0.10941919514388891,44,3,25,25,22,38,47,21,8,10,13,30,48,34,44,67,29,28,40,60,48,58,67,65,64,82,65,33,120,18,53,33,30,74.33801725191933,74.33801725191933,12.271581312259773,170.7902791104137,170.7902791104137,17.807166284984852,100.3206261957133,100.3206261957133,19.81346504308138,90.43350096815965,90.43350096815965,14.392339239904516,147.5380750984747,147.5380750984747,41.53405227686917
mikel-nieve,2015,2,90,0.0,0.0,0.047619047619047596,0.11111111111111112,0.0048465266558966,0.0210016155088853,0.0323101777059773,0.1033925686591276,0.0,0.0,0.0,0.5,0.0,0.0444444444444444,0.07777777777777768,0.1777777777777777,68,68,604.0,620.0,71.33333333333334,591.6666666666666,31,12,0.0,20.715693808680545,0.0,0.0,-0.08333333333333331,0.16666666666666663,0.0118055555555555,0.028472222222222177,0.052430555555555515,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0035714285714285,0.025,0.0357142857142857,0.1107142857142857,62,619,9,280,5.773502691896257,36.11555528208494,0.0,0.0,0.5357583756107198,0.4194352464039306,0.0061420241403151,0.0173410825402506,0.0361808380755844,0.0573475213373507,27,17,8,13,33,17,22,45,22,20,18,10,75,31,21,16,6,29,38,30,53,20,35,14,54,78,34,37,101,101,135,122,126,113.527535248921,113.527535248921,11.284351963162507,113.74875847691416,113.74875847691416,14.675490802953535,111.62982688778382,111.62982688778382,10.570554012983534,85.30043036059469,85.30043036059469,10.149407494069244,141.9583439446725,141.9583439446725,39.340272706986525
nacer-bouhanni,2015,23,73,0.1506849315068493,0.3150684931506849,0.3561643835616438,0.452054794520548,0.0947867298578199,0.1919431279620853,0.2938388625592417,0.4218009478672986,0.217391304347826,0.3478260869565217,0.391304347826087,0.4782608695652174,0.1232876712328767,0.2054794520547945,0.2602739726027397,0.4383561643835616,22,22,1198.0,1139.0,24.00000000000001,1112.666666666667,25,9,-0.006688963210702309,21.22448979591837,-0.003291229318626492,-0.09531772575250833,-0.0735785953177257,-0.030100334448160515,-0.001156377868706601,-0.0062266500622664,0.011385874399573032,0.2142857142857142,0.45238095238095233,0.4761904761904761,0.5476190476190477,0.1353711790393013,0.23144104803493454,0.3013100436681222,0.4192139737991266,73,421,42,229,3.464101615137754,101.10555540292202,0.0338159146649048,0.1604357324800786,0.1377898159583846,0.19002190683920206,0.014984331217609599,0.0414959512543572,0.058407351778287,0.0170179415707105,107,86,101,41,84,91,38,21,73,82,86,106,6,26,21,22,28,18,43,20,18,20,22,38,18,26,30,13,22,30,130,216,60,25.507282053652972,25.507282053652972,9.49433559749972,48.26717175571733,48.26717175571733,11.739306680836522,78.9851689199078,78.9851689199078,22.23942859022778,78.65245077118762,78.65245077118762,11.311312533786289,55.50020361801238,55.50020361801238,14.76160982937023
nairo-quintana,2015,6,94,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0857142857142857,0.0825688073394495,0.1651376146788991,0.2110091743119266,0.3073394495412844,0.0,0.0,0.0,0.0,0.0425531914893617,0.1808510638297872,0.2553191489361702,0.4574468085106383,11,5,1408.0,1708.0,8.000000000000004,1579.6666666666667,25,6,0.0,21.15529420201513,-0.034278959810874705,0.0,0.0,0.0,-0.00833990018387178,-0.020488573680062988,0.0250197005516154,0.0,0.0,0.0,0.0,0.1008064516129032,0.2217741935483871,0.2983870967741935,0.4233870967741935,35,436,16,248,3.0,154.6231979145863,0.0,0.0,0.0,0.0,0.0610747921549198,0.0653012689669757,0.0507166570685469,0.032221434168919,2,12,4,6,9,1,8,4,8,6,6,27,45,39,57,83,16,29,55,66,47,76,64,45,55,45,51,23,5,12,19,21,32,24.328629452084243,24.328629452084243,13.536300569533422,7.511262450219363,7.511262450219363,7.613930326843966,12.844449701002382,12.844449701002382,7.896873949172877,37.62114984138444,37.62114984138444,12.476218139298513,139.333347857974,139.333347857974,14.261792055194446
niccolo-bonifazio,2015,15,51,0.0612244897959183,0.1020408163265306,0.1632653061224489,0.3061224489795918,0.05833333333333329,0.1416666666666666,0.2083333333333333,0.325,0.0666666666666666,0.2,0.3333333333333333,0.4666666666666667,0.0196078431372549,0.0588235294117647,0.1372549019607843,0.2745098039215686,105,92,476.00000000000006,526.0,583.6666666666665,337.99999999999983,22,6,0.03333333333333331,23.243801652892564,-0.0901960784313725,0.09999999999999999,0.16666666666666663,0.23333333333333328,-0.0705882352941176,-0.1313725490196078,-0.1627450980392156,0.0512820512820512,0.1025641025641025,0.1538461538461538,0.2564102564102564,0.0614035087719298,0.1403508771929824,0.2017543859649122,0.3245614035087719,49,120,39,114,840.3584552637842,283.4290034558919,0.0364375421301081,0.1027869993888718,0.177917092664264,0.2356315663017287,0.0912191816137433,0.0835703079350506,0.1323111245963131,0.1712704581501147,117,81,93,84,64,103,34,38,70,76,70,34,5,71,73,56,32,33,32,52,40,47,86,38,48,9,59,39,149,192,206,104,153,176.56319552699986,176.56319552699986,30.911345127209515,93.52870383700801,93.52870383700801,18.764456152383623,117.15234616144362,117.15234616144362,16.054776373854093,160.0370779235831,160.0370779235831,30.958667569871224,149.08912707950367,149.08912707950367,23.14307006201332
nicolas-roche,2015,3,90,0.0139860139860139,0.0419580419580419,0.10489510489510488,0.20979020979020976,0.0112233445566778,0.0336700336700336,0.0707070707070707,0.1548821548821548,0.0,0.0,0.0,0.0,0.0222222222222222,0.0555555555555555,0.07777777777777768,0.1444444444444444,122,150,427.00000000000006,376.00000000000006,107.3333333333333,512.9999999999999,31,15,0.0,22.09317005428608,0.005791962174940784,0.0,-0.05555555555555547,-0.05555555555555547,0.01182033096926712,-0.008983451536643011,-0.044799054373522385,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0219780219780219,0.0439560439560439,0.1025641025641025,0.18681318681318682,143,891,19,273,51.588112325741605,194.79989733056843,0.0,0.0,0.0641500299099584,0.0641500299099584,0.0115348185397366,0.0118409089753318,0.0291710721292643,0.0451313378516851,35,40,26,36,28,29,38,39,53,37,26,17,65,43,29,65,46,32,45,37,63,27,49,16,76,75,66,44,107,66,215,255,278,110.80540038426166,110.80540038426166,23.64152121199509,181.24918581067342,181.24918581067342,21.49691395063597,98.55567604755566,98.55567604755566,14.274130401668309,136.32131251664453,136.32131251664453,27.729002482130543,388.9217480338752,388.9217480338752,40.40486878159245
niki-terpstra,2015,16,69,0.0466321243523316,0.12435233160621759,0.1502590673575129,0.2020725388601036,0.0213299874529485,0.0476787954830614,0.0727728983688833,0.12296110414052691,0.0625,0.3125,0.3125,0.375,0.0579710144927536,0.0869565217391304,0.1159420289855072,0.1594202898550724,27,24,1103.0,1088.0,29.66666666666664,1011.3333333333334,31,13,0.031249999999999986,20.775623268698062,0.018568840579710106,0.09375000000000003,0.0625,0.03125,0.0018115942028985037,0.0006793478260869023,-0.019248188405797107,0.0714285714285714,0.2619047619047619,0.3095238095238095,0.4285714285714285,0.029520295202952,0.066420664206642,0.0996309963099631,0.1734317343173431,193,797,42,271,7.371114795831994,145.97374193098338,0.1023169096484056,0.140497627500728,0.1572882174014739,0.2080414622136654,0.02203074305918,0.0274315289582107,0.0229833771248585,0.0219548273595791,48,34,28,34,49,54,54,33,51,36,57,26,31,2,15,30,22,54,44,14,2,39,31,33,44,70,29,21,45,123,27,115,998,93.88086515413805,93.88086515413805,9.55184817438247,115.26639491303152,115.26639491303152,13.130215903301146,117.48649620866064,117.48649620866064,19.917089886511846,199.31187495109194,199.31187495109194,44.98190893266786,715.0510482863656,715.0510482863656,19.95135033598019
oliver-naesen,2015,32,63,0.0394736842105263,0.0921052631578947,0.1184210526315789,0.2631578947368421,0.0129870129870129,0.0129870129870129,0.0129870129870129,0.0779220779220779,0.0625,0.15625,0.1875,0.28125,0.0,0.0,0.0,0.0,463,121,127.0,437.0,584.0000000000001,564.0,25,8,0.031249999999999986,21.62162162162162,0.0020723104056437204,0.07812499999999996,0.09375,0.08506944444444442,0.007273012324725437,0.009588589274392184,-0.009339588493842197,0.0483870967741935,0.1129032258064516,0.1451612903225806,0.3225806451612903,0.0129870129870129,0.0129870129870129,0.0129870129870129,0.0779220779220779,76,77,62,77,240.1298259969664,224.7954625876599,0.0326477830791752,0.0787472854635386,0.0979433492375257,0.1826800361180113,0.0,0.0,0.0,0.0,97,72,64,34,70,72,80,46,62,50,64,22,48,35,57,91,35,32,33,34,32,70,91,47,45,46,48,25,58,46,32,17,87,70.804275369814,70.804275369814,15.268679417498872,108.32281409268771,108.32281409268771,24.305472336154132,104.20595953994572,104.20595953994572,7.631339813051164,-20.415354477022206,-20.415354477022206,21.561866548043753,207.1926382732023,207.1926382732023,37.497955635584326
patrick-konrad,2015,18,57,0.0,0.0136986301369863,0.0958904109589041,0.1917808219178082,0.0167224080267558,0.0702341137123745,0.1170568561872909,0.22073578595317722,0.0,0.0,0.0,0.0555555555555555,0.0175438596491228,0.0701754385964912,0.1052631578947368,0.2631578947368421,351,291,175.0,222.99999999999997,516.6666666666665,146.3333333333334,23,8,0.0,19.53542321662953,0.008771929824561391,0.0,-0.045454545454545414,-0.10858585858585851,-0.002791068580542188,-0.03070175438596489,-0.004784688995215283,0.0,0.0212765957446808,0.0638297872340425,0.1702127659574468,0.021505376344086,0.0967741935483871,0.1666666666666666,0.2795698924731182,73,299,47,186,340.2298242854869,94.32567695666611,0.0,0.0320750149549792,0.0591865179503264,0.1136457160386375,0.0240827657567244,0.0404477899982749,0.0585038935612433,0.0200053891564397,68,68,73,42,56,72,46,43,39,51,58,38,79,69,34,54,48,50,37,42,61,68,70,59,73,78,53,28,276,110,62,88,54,145.48077315419147,145.48077315419147,17.136907098682315,136.48928575190914,136.48928575190914,27.505475577908996,158.24649164269806,158.24649164269806,24.94304450339979,94.08888452817631,94.08888452817631,22.868580327888736,149.8600562998617,149.8600562998617,43.559892380112785
pello-bilbao,2015,9,93,0.0151515151515151,0.0454545454545454,0.0454545454545454,0.10606060606060598,0.0165016501650165,0.0396039603960396,0.0726072607260726,0.1782178217821782,0.0,0.0,0.0,0.1111111111111111,0.053763440860215,0.1075268817204301,0.1505376344086021,0.2580645161290322,140,193,369.0,315.0,365.33333333333337,247.66666666666657,25,8,0.0,19.817677368212443,0.026881720430107513,0.0,0.0,0.030555555555555447,0.053763440860214985,0.048953027730616806,0.05008488964346342,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.131578947368421,0.0239234449760765,0.05741626794258369,0.1004784688995215,0.2344497607655502,66,303,38,209,345.40748882057164,165.60595802486495,0.0641500299099584,0.1283000598199168,0.1283000598199168,0.1491057017288937,0.0310403370532056,0.0561616504896061,0.05352289319412551,0.0541404622316396,56,49,97,36,41,36,33,56,43,39,31,31,77,48,66,63,52,41,29,53,64,75,86,93,66,92,39,19,123,240,88,98,44,198.27038756258753,198.27038756258753,32.89425258181551,201.17482278920676,201.17482278920676,30.45374009873087,108.04791941234949,108.04791941234949,30.357902271911858,68.34681808759831,68.34681808759831,18.04641738157017,58.34204569069287,58.34204569069287,34.74371413577868
peter-sagan,2015,10,90,0.1359223300970873,0.2912621359223301,0.3689320388349514,0.4854368932038835,0.1672535211267605,0.3556338028169014,0.4595070422535211,0.5492957746478874,0.3,0.3,0.5,0.6,0.1222222222222222,0.4111111111111111,0.5222222222222223,0.6333333333333333,5,3,1720.0,2336.0,3.3333333333333592,2286.0,25,9,0.0029411764705881763,23.54788069073783,-0.0559101654846335,-0.11470588235294109,-0.014705882352941124,-0.02352941176470591,0.024704491725768298,0.03238770685579191,0.06134751773049642,0.2564102564102564,0.4102564102564102,0.4615384615384615,0.6153846153846154,0.1489361702127659,0.3475177304964539,0.450354609929078,0.5425531914893617,103,568,39,282,2.516611478423584,542.730135518565,0.0753393790975479,0.1239540372786741,0.1057430698520486,0.0330485722094026,0.0748883158276235,0.0686268913801254,0.0724671739621311,0.077558006254805,46,113,95,41,64,50,36,9,61,73,30,61,4,4,23,15,26,31,49,30,10,4,30,5,34,20,15,11,1,2,2,10,17,32.10004718571267,32.10004718571267,9.162359327410101,-10.81014638800353,-10.81014638800353,4.913541986992157,-14.363372177017107,-14.363372177017107,5.501257071810942,1.546846995928851,1.546846995928851,10.87906419669132,60.687678110833865,60.687678110833865,27.311300838483064
