rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,in_top20_next_year,Prediction
giacomo-nizzolo,2016,14.0,75.0,0.0602409638554216,0.1927710843373494,0.2650602409638554,0.3975903614457831,0.0407725321888412,0.1416309012875536,0.2081545064377682,0.3111587982832618,0.2857142857142857,0.3571428571428571,0.4285714285714285,0.5714285714285714,0.0666666666666666,0.2533333333333333,0.32,0.4533333333333333,39.0,10.0,871.0,1370.0,33.333333333333314,988.3333333333334,27.0,10.0,21.26654064272212,0.1428571428571428,0.020175438596491204,0.06746031746031744,0.10317460317460314,0.06349206349206338,0.047719298245614016,0.0547368421052631,0.09508771929824554,0.108695652173913,0.2391304347826087,0.3043478260869565,0.4565217391304347,0.037037037037037,0.1759259259259259,0.2361111111111111,0.3055555555555556,83.0,465.99999999999994,46.0,216.0,21.07921567168317,338.60645790258235,0.1539487490270915,0.0949653613112573,0.1096946725035372,0.09255050360292211,0.027010901012071705,0.0739821126382652,0.0779114568457401,0.1381695572504601,19.0,110.0,142.0,111.0,5.0,13.0,42.0,2.0,94.0,7.0,5.0,77.0,42.00000000000001,17.999999999999996,28.0,56.0,5.0,7.0,96.0,8.0,11.0,31.0,89.0,14.0,8.0,3.0,21.0,39.0,0.0,0.0
gianluca-brambilla,2016,12.000000000000002,81.0,0.0265486725663716,0.1061946902654867,0.1769911504424778,0.3185840707964602,0.0089686098654708,0.0313901345291479,0.07623318385650221,0.1591928251121076,0.0833333333333333,0.25,0.3333333333333333,0.5,0.0246913580246913,0.0617283950617283,0.1111111111111111,0.20987654320987648,196.99999999999997,37.0,310.0,894.9999999999999,184.00000000000006,466.66666666666646,29.0,13.0,19.72318339100346,0.04166666666666663,0.012345679012345593,0.125,0.12121212121212122,0.20454545454545447,0.02391975308641968,0.02083333333333328,0.03549382716049377,0.0285714285714285,0.0857142857142857,0.1428571428571428,0.2857142857142857,0.0091743119266055,0.0275229357798165,0.073394495412844,0.1513761467889908,113.0,446.0,35.0,218.0,140.95034586690448,375.3775876811685,0.0481125224324688,0.1443375672974064,0.1723103243356765,0.2062220846790333,0.0142555622022129,0.0323829027480188,0.0401802210894936,0.0592051372255709,18.0,22.0,23.0,20.0,18.0,12.0,20.0,39.0,71.99999999999999,57.0,37.0,7.0,80.0,6.0,5.0,44.00000000000001,12.0,3.0,13.0,25.0,22.0,84.0,28.0,6.0,97.0,12.0,15.0,10.0,0.0,0.0
gianni-meersman,2016,17.0,66.0,0.0285714285714285,0.1285714285714285,0.1428571428571428,0.2285714285714285,0.0343283582089552,0.1194029850746268,0.1731343283582089,0.2671641791044776,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0303030303030303,0.18181818181818182,0.2121212121212121,0.2727272727272727,218.0,87.0,290.0,556.0,116.33333333333334,539.6666666666664,31.0,15.000000000000002,20.109164033323754,-0.033333333333333326,-0.03586889301175011,-0.07058823529411762,-0.10392156862745089,-0.17450980392156856,-0.072356215213358,-0.09802102659245511,-0.098330241187384,0.06,0.14,0.16,0.24,0.0493827160493827,0.191358024691358,0.2592592592592592,0.3333333333333333,140.0,670.0,50.0,162.0,90.6329594205846,241.9138965279451,0.055924699520524,0.0737925574520014,0.1039462296549997,0.1889522023387891,0.044254276235153,0.1315767660834881,0.1270231242839274,0.11244188846197861,97.0,88.0,110.99999999999999,56.0,69.0,96.0,103.0,34.0,35.99999999999999,92.0,102.0,4.0,119.0,57.0,8.0,67.0,23.0,18.0,1.0,94.0,53.00000000000001,21.0,88.0,56.0,34.0,7.0,56.0,76.0,0.0,0.0
gianni-moscon,2016,17.0,67.0,0.0869565217391304,0.1304347826086956,0.2391304347826087,0.3695652173913043,0.027027027027026997,0.1081081081081081,0.2072072072072072,0.3423423423423423,0.0,0.0,0.1176470588235294,0.2352941176470588,0.044776119402985,0.1343283582089552,0.22388059701492527,0.3283582089552239,612.0,113.0,87.0,459.0,613.6666666666667,191.3333333333333,22.0,5.0,21.132713440405748,-0.033333333333333326,0.02238805970149248,-0.0666666666666666,-0.041176470588235314,-0.1156862745098039,0.06716417910447757,0.11194029850746262,0.16417910447761191,0.0930232558139534,0.1395348837209302,0.2558139534883721,0.3953488372093023,0.0288461538461538,0.1057692307692307,0.1826923076923076,0.2980769230769231,46.00000000000001,110.99999999999999,43.0,104.0,501.5020770977258,233.67570120432572,0.1421768752316194,0.1839604434397125,0.2269875530776848,0.1612142866195215,0.0258515045905802,0.0672825572067181,0.1138755163404642,0.1910300920282679,101.0,128.0,26.999999999999996,89.0,75.99999999999999,61.0,96.99999999999999,62.0,112.0,62.0,119.0,35.0,49.0,77.0,38.0,78.0,3.0,18.0,9.999999999999998,97.0,71.0,104.0,96.0,53.0,36.0,17.0,48.0,5.999999999999999,0.0,0.0
giovanni-visconti,2016,22.0,86.0,0.0684931506849315,0.160958904109589,0.2397260273972602,0.4041095890410959,0.0200501253132832,0.0726817042606516,0.1177944862155388,0.1967418546365914,0.0454545454545454,0.0909090909090909,0.2272727272727272,0.3181818181818182,0.0116279069767441,0.05813953488372091,0.10465116279069761,0.1976744186046511,91.0,46.0,528.0,778.0,136.00000000000003,508.3333333333333,33.0,14.0,20.571428571428573,0.022727272727272707,0.005813953488372011,0.045454545454545414,0.06818181818181812,0.022727272727272707,0.021133259505352473,0.03645256552233288,0.06709117755629379,0.0204081632653061,0.0612244897959183,0.1428571428571428,0.3061224489795918,0.0085470085470085,0.0341880341880341,0.0683760683760683,0.1196581196581196,292.0,798.0,49.0,234.0,119.05880899790658,280.01845177297395,0.0262431940540739,0.0465076862038207,0.0880834541987385,0.0247664712701174,0.0067532120641299,0.0225201378387061,0.0368522296783419,0.0726403013563007,117.0,13.0,19.0,20.0,109.0,23.0,104.0,16.0,71.99999999999999,82.99999999999999,72.0,21.0,45.0,23.0,21.0,25.0,13.999999999999998,16.0,103.0,8.0,54.0,49.0,8.0,42.0,46.00000000000001,121.99999999999999,84.0,55.0,0.0,0.0
giulio-ciccone,2016,6.000000000000001,52.0,0.0,0.0434782608695652,0.1304347826086956,0.1739130434782608,0.0263157894736842,0.0701754385964912,0.1052631578947368,0.2807017543859649,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.1923076923076923,1309.0,338.0,19.0,184.0,1090.3333333333335,71.00000000000014,22.0,5.0,18.72417355371901,0.0,-0.021634615384615304,0.0,0.0,-0.08333333333333331,-0.0432692307692307,-0.0865384615384615,-0.15384615384615377,0.0,0.0625,0.1875,0.25,0.0283018867924528,0.0754716981132075,0.1132075471698113,0.2924528301886792,23.000000000000004,114.0,16.0,106.0,670.3061489598118,97.9642792042079,0.0,0.1443375672974064,0.0481125224324688,0.0833333333333333,0.0232081915661123,0.045352149196831004,0.0928327662644493,0.1538639097644824,82.0,94.99999999999999,20.0,15.0,13.0,125.99999999999999,24.000000000000004,92.0,42.0,29.0,49.0,91.0,85.0,89.0,73.00000000000001,117.00000000000001,33.0,72.0,70.0,24.0,153.0,83.00000000000001,36.0,15.000000000000002,21.0,46.0,110.0,41.0,0.0,0.0
gorka-izagirre,2016,10.0,83.0,0.0283018867924528,0.0660377358490566,0.0660377358490566,0.0849056603773584,0.0036231884057971006,0.0144927536231884,0.0307971014492753,0.0869565217391304,0.0,0.1,0.1,0.1,0.0,0.0120481927710843,0.0481927710843373,0.1204819277108433,156.0,133.0,368.0,408.0,162.33333333333334,355.3333333333334,29.0,9.0,21.306818181818183,-0.04999999999999999,-0.006329113924050598,-0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-0.00030501753850840354,0.01143815769406738,0.022266280311117766,0.0333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0041493775933609,0.0207468879668049,0.0414937759336099,0.1120331950207468,106.0,552.0,30.0,241.0,32.95957119462165,60.011110082495,0.05773502691896249,0.05773502691896249,0.05773502691896249,0.05773502691896249,0.0073082312555648,0.0147957088127313,0.0139654515351172,0.0325084643688176,32.0,28.0,25.0,8.0,18.999999999999996,135.0,32.0,62.0,19.0,19.0,12.0,14.0,100.00000000000001,112.0,39.0,71.0,66.0,60.00000000000001,50.0,83.0,169.0,44.0,74.0,82.0,64.0,42.0,121.0,21.0,0.0,0.0
greg-van-avermaet,2016,19.0,83.0,0.0478260869565217,0.1391304347826087,0.2608695652173913,0.4130434782608695,0.0361145703611457,0.1070983810709838,0.1706102117061021,0.2789539227895392,0.1578947368421052,0.2631578947368421,0.4210526315789473,0.5789473684210527,0.060240963855421596,0.1325301204819277,0.24096385542168672,0.3493975903614458,7.0,3.0,1683.9999999999998,2175.0,7.999999999999972,1742.6666666666665,31.0,13.0,22.096807907073963,0.03132832080200498,0.024373355490929186,0.036340852130325785,0.04385964912280704,0.027568922305764354,0.03178230162027419,0.07450491621659053,0.08274477219221707,0.0862068965517241,0.2413793103448276,0.3793103448275862,0.5344827586206896,0.04545454545454541,0.128099173553719,0.2066115702479339,0.3140495867768595,230.0,803.0,58.0,242.0,5.567764362830021,406.1900212133889,0.07950565749692651,0.0467581334453164,0.0443764227595797,0.0404964243546077,0.0311426036954822,0.0627412722600999,0.1095457534571291,0.1257036187468456,44.0,21.0,50.0,11.0,41.0,1.0,1.0,6.0,3.0,76.0,33.0,27.0,5.0,3.0,3.0,11.000000000000002,3.0,6.000000000000001,13.0,88.0,9.0,2.0,12.0,5.0,46.00000000000001,5.0,2.0,1.0,1.0,1.0
grega-bole,2016,20.0,60.0,0.0533333333333333,0.1466666666666666,0.2066666666666666,0.2866666666666667,0.041076487252124594,0.1090651558073654,0.1572237960339943,0.2662889518413597,0.05,0.1,0.15,0.15,0.0166666666666666,0.0333333333333333,0.049999999999999996,0.15,112.0,188.0,443.99999999999994,320.00000000000006,130.99999999999997,427.9999999999999,31.0,15.000000000000002,22.024322512687924,0.025000000000000022,-0.07009803921568622,-0.15000000000000002,-0.125,-0.175,-0.1598039215686274,-0.171078431372549,-0.2191176470588235,0.0208333333333333,0.125,0.2083333333333333,0.2708333333333333,0.053475935828877,0.1336898395721925,0.16577540106951869,0.2887700534759358,150.0,706.0,48.0,187.0,50.26927491022722,100.9554357129917,0.0288675134594812,0.2081665999466133,0.1397749513934347,0.1771110181699649,0.0819739144538524,0.1759065447211673,0.183681487556963,0.2405101705344367,107.0,135.0,14.0,56.0,134.0,117.99999999999999,103.0,69.0,90.0,46.0,99.0,73.0,16.0,76.0,40.0,34.0,44.0,23.0,1.0,5.0,14.0,72.0,102.0,16.0,4.0,56.0,81.0,57.99999999999999,0.0,0.0
guillaume-martin,2016,14.0,67.0,0.0285714285714285,0.0285714285714285,0.0571428571428571,0.0857142857142857,0.0079681274900398,0.0597609561752988,0.1394422310756972,0.2549800796812749,0.0,0.0,0.0,0.0,0.0,0.029850746268656695,0.1194029850746268,0.2537313432835821,925.0,311.0,44.0,200.0,904.6666666666667,85.6666666666666,23.0,7.0,18.376825152861773,0.0,0.0,0.0,0.0,0.0,-0.01007462686567161,0.009701492537313434,0.014365671641790995,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0065359477124183,0.0588235294117647,0.130718954248366,0.2549019607843137,35.0,251.0,28.000000000000004,153.0,583.76564932628,100.22142152919872,0.0824786098842322,0.0824786098842322,0.0824786098842322,0.0824786098842322,0.0125510928084701,0.0409627700830476,0.0383209261657236,0.0288043786643733,83.0,94.99999999999999,98.0,15.0,13.0,72.0,27.0,92.0,42.0,29.0,36.0,137.0,85.0,86.0,68.0,120.00000000000001,49.0,72.0,29.0,24.0,121.0,62.0,107.0,21.999999999999996,38.0,46.0,110.0,41.0,0.0,0.0
gustavo-cesar-veloso,2016,0.0,26.0,0.0,0.0161290322580645,0.032258064516129,0.064516129032258,0.0234806629834254,0.0662983425414364,0.1022099447513812,0.1519337016574585,0.0,0.0,0.0,0.0,0.1923076923076923,0.2692307692307692,0.4615384615384615,0.6153846153846154,277.0,401.0,231.0,156.0,339.00000000000006,190.00000000000006,36.0,17.0,20.830817534114235,0.0,0.07289803220035773,0.0,0.0,0.0,0.018336314847942722,0.09123434704830047,0.14490161001788912,0.0,0.0,0.0,0.0,0.11206896551724128,0.2844827586206896,0.35344827586206884,0.4051724137931034,62.0,724.0,1.0,116.0,61.99999999999999,37.98683982644516,0.0,0.0,0.0,0.0,0.0730534744394198,0.0548466807584612,0.0913694194309066,0.1579268914319403,4.0,109.0,1.0,54.0,117.0,6.0,20.0,2.0,1.0,2.0,10.0,110.0,100.99999999999999,87.0,69.00000000000001,56.0,50.0,33.0,21.0,50.0,119.00000000000001,69.0,45.0,83.0,8.0,79.0,120.0,76.0,0.0,0.0
haimar-zubeldia,2016,10.0,86.0,0.0,0.018348623853211,0.0458715596330275,0.1376146788990825,0.0045283018867924,0.020377358490566,0.04301886792452831,0.11547169811320748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348837209302325,306.0,292.0,216.0,213.0,244.66666666666666,268.99999999999983,39.0,19.0,21.22280827689523,0.0,0.0,0.0,0.0,-0.25,0.0,-0.005681818181818123,-0.010967230443974588,0.0,0.0,0.0,0.0588235294117647,0.0,0.003831417624521,0.0076628352490421,0.0459770114942528,109.00000000000001,1325.0,17.0,261.0,94.36807369726974,94.40868604106298,0.0,0.0,0.0,0.2886751345948129,0.0,0.0066362099906853,0.0065988274362323,0.0109674719357987,24.0,13.0,19.0,25.0,71.0,57.0,30.0,61.0,31.0,42.0,107.0,43.0,74.0,66.0,109.00000000000001,150.0,43.0,45.0,41.0,46.0,130.0,62.0,86.0,17.999999999999996,83.0,51.0,106.0,72.0,0.0,0.0
heinrich-haussler,2016,15.0,48.0,0.0205479452054794,0.0821917808219178,0.1232876712328767,0.2397260273972602,0.0283687943262411,0.0756501182033096,0.1241134751773049,0.21749408983451526,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0833333333333333,0.125,163.0,178.0,360.0,329.0,186.0,318.99999999999983,32.0,16.0,22.587833094227893,0.0,-0.006849315068493094,-0.04166666666666663,-0.08333333333333331,-0.016666666666666607,-0.013698630136986292,0.02111872146118718,0.0008561643835615956,0.0238095238095238,0.0476190476190476,0.0714285714285714,0.1904761904761904,0.0053191489361702,0.0159574468085106,0.0585106382978723,0.1542553191489361,146.0,846.0,42.0,188.0,27.874719729532703,46.8081189538738,0.038490017945975,0.0440958551844098,0.0838870492807861,0.069388866648871,0.0079089077971181,0.0137169275139803,0.0211685061451891,0.0489733622548997,98.0,99.00000000000001,40.0,39.0,88.0,36.0,50.0,48.0,30.000000000000004,41.0,113.0,31.0,7.0,49.0,6.0,16.0,27.0,45.0,9.999999999999998,16.0,7.0,14.999999999999998,119.0,78.0,11.0,18.0,46.0,78.0,0.0,0.0
hugh-carthy,2016,16.0,72.0,0.0,0.0,0.025,0.1,0.0504587155963302,0.0963302752293578,0.11926605504587148,0.2018348623853211,0.0,0.0,0.0,0.1875,0.0555555555555555,0.0972222222222222,0.1111111111111111,0.2083333333333333,588.0,181.0,94.0,326.0,366.6666666666667,202.0000000000001,22.0,4.0,18.913955209561145,0.0,-0.021402550091074595,0.0,-0.25,-0.15625,-0.033356102003642876,-0.042805100182149315,-0.0351775956284152,0.0,0.0,0.0263157894736842,0.1052631578947368,0.05445544554455441,0.099009900990099,0.12376237623762372,0.2079207920792079,40.0,218.00000000000003,38.0,202.0,205.83083669201108,116.82465493208188,0.0,0.0,0.2886751345948129,0.2525907427704613,0.041936967203234,0.0603443166594937,0.0635906971822289,0.0669105747116244,37.0,35.0,125.0,18.0,72.0,72.0,9.0,62.0,22.000000000000004,62.0,31.0,24.999999999999996,37.0,113.0,58.0,94.0,24.0,61.0,28.000000000000004,33.0,85.0,125.0,107.99999999999999,90.0,23.000000000000004,85.0,73.0,36.0,0.0,0.0
hugo-houle,2016,23.0,75.0,0.0150375939849624,0.0300751879699248,0.0676691729323308,0.0827067669172932,0.0056338028169014,0.0366197183098591,0.0591549295774647,0.0985915492957746,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0666666666666666,0.0666666666666666,0.1066666666666666,448.0,453.0,137.0,137.0,580.9999999999999,107.99999999999999,26.0,10.0,21.49959688255845,0.0,0.0,-0.020000000000000018,0.0017391304347825765,-0.018260869565217275,0.033333333333333284,0.024404761904761933,0.026547619047619028,0.0285714285714285,0.0428571428571428,0.0571428571428571,0.0857142857142857,0.0,0.0317460317460317,0.042328042328042305,0.074074074074074,133.0,355.0,70.0,189.0,226.04645540242387,50.22947341949744,0.0524863881081478,0.0455635057677878,0.0284415115459346,0.04679456861987,0.0,0.0346038741453964,0.0248145946677268,0.0312014910299862,61.0,72.0,115.0,126.0,56.0,121.99999999999999,85.0,86.0,55.0,125.0,44.0,32.0,121.0,111.0,110.99999999999999,56.0,63.0,56.0,37.0,46.0,34.0,112.0,51.0,74.0,140.0,17.0,26.0,56.0,0.0,0.0
igor-anton,2016,10.0,70.0,0.0096153846153846,0.0576923076923076,0.0961538461538461,0.173076923076923,0.0161637931034482,0.0387931034482758,0.0689655172413793,0.146551724137931,0.0,0.0,0.0,0.2,0.0,0.0,0.0142857142857142,0.0571428571428571,303.0,339.0,216.0,183.0,355.99999999999994,180.66666666666646,33.0,13.0,21.383941996057327,0.0,0.0,0.0,-0.04999999999999999,0.050000000000000044,-0.007692307692307597,-0.015934065934065902,-0.025274725274725216,0.0,0.0,0.037037037037037,0.1111111111111111,0.0090497737556561,0.0316742081447963,0.0542986425339366,0.0950226244343891,104.0,928.0,27.0,221.0,63.23764701504951,36.555893277737496,0.0,0.0,0.05773502691896249,0.1,0.0134267504462703,0.0366553182812269,0.0396062281225289,0.0319532759858474,105.0,28.0,50.99999999999999,91.0,47.0,70.0,22.0,65.0,44.00000000000001,40.0,41.0,9.0,92.99999999999999,16.0,101.00000000000001,42.0,27.0,58.0,32.0,68.0,9.0,59.99999999999999,125.0,62.99999999999999,63.0,59.0,106.0,49.0,0.0,0.0
ilnur-zakarin,2016,7.0,78.0,0.031578947368421,0.0526315789473684,0.0631578947368421,0.0947368421052631,0.0427807486631016,0.106951871657754,0.1497326203208556,0.2754010695187165,0.0,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0256410256410256,0.0641025641025641,0.1282051282051282,0.3076923076923077,46.0,34.0,782.0,970.0000000000001,70.33333333333336,717.6666666666664,27.0,11.0,19.159827275586945,0.0,-0.015750915750915702,0.046428571428571375,0.11785714285714277,0.09285714285714275,-0.03937728937728929,-0.028754578754578687,0.010989010989011002,0.0,0.05,0.075,0.1,0.0338983050847457,0.1016949152542373,0.1398305084745762,0.2838983050847458,95.0,374.0,40.0,236.0,52.88036812781595,289.9040071012012,0.0,0.07249208260780152,0.1525854282858296,0.1449841652156031,0.0190844080978792,0.0393834563820406,0.0381111946579658,0.0231744592203887,25.0,5.0,33.0,13.0,4.0,15.0,7.0,11.0,4.0,14.0,16.0,5.0,86.0,51.99999999999999,6.0,5.0,3.0,19.0,13.0,38.0,107.0,29.999999999999996,25.000000000000004,54.99999999999999,8.0,66.0,74.0,89.0,0.0,0.0
ion-izagirre,2016,16.0,81.0,0.0306122448979591,0.0918367346938775,0.1122448979591836,0.1428571428571428,0.0115163147792706,0.0575815738963531,0.0940499040307101,0.201535508637236,0.125,0.125,0.125,0.25,0.037037037037037,0.1234567901234567,0.23456790123456786,0.4074074074074074,47.99999999999999,11.0,752.0,1325.0,49.666666666666615,868.0000000000002,27.0,10.0,20.04744562130375,0.012499999999999956,0.018518518518518497,-0.03749999999999998,-0.03749999999999998,0.02499999999999991,0.031425364758698004,0.06677890011223338,0.09259259259259255,0.073170731707317,0.1463414634146341,0.1463414634146341,0.1951219512195122,0.0156862745098039,0.0901960784313725,0.14901960784313717,0.2980392156862745,98.00000000000001,521.0,41.0,255.0,39.52636251077669,411.4523058630247,0.0661437827766147,0.0411073571859687,0.0411073571859687,0.0585314097380707,0.0187589332476272,0.0314343528378869,0.0722543035139763,0.0947492056952516,47.0,30.0,33.0,26.0,5.0,21.0,20.0,11.0,3.0,54.0,2.0,2.9999999999999996,25.000000000000004,6.0,10.0,30.000000000000004,3.0,20.0,13.0,33.0,15.0,64.0,24.0,19.0,62.0,2.0,62.0,8.0,0.0,1.0
jack-haig,2016,11.0,69.0,0.0,0.0277777777777777,0.1388888888888889,0.3055555555555556,0.0235294117647058,0.1176470588235294,0.1647058823529411,0.2588235294117647,0.0,0.0,0.0,0.0,0.0144927536231884,0.0579710144927536,0.1159420289855072,0.1884057971014492,645.0,332.0,81.0,186.0,447.99999999999994,145.33333333333331,23.0,4.0,18.5595567867036,0.0,-0.020026350461133,0.0,-0.05555555555555547,-0.2222222222222222,-0.0801054018445322,-0.05111989459815539,-0.05125164690382083,0.0,0.0,0.09375,0.25,0.0235294117647058,0.1176470588235294,0.1647058823529411,0.2588235294117647,36.0,170.0,32.0,170.0,171.50218657498218,56.358968526165675,0.0,0.0,0.0848625128695525,0.2312962221629036,0.0282532162485417,0.0853695297666728,0.051272698111794704,0.0715314722456632,65.0,78.0,116.99999999999999,45.0,18.999999999999996,72.0,61.0,38.0,39.0,39.0,31.0,48.99999999999999,90.0,106.0,78.00000000000001,54.0,48.0,60.00000000000001,29.0,32.0,121.0,79.0,110.0,78.0,126.0,85.0,42.0,95.0,0.0,0.0
jakob-fuglsang,2016,11.0,73.0,0.017543859649122796,0.07894736842105261,0.1228070175438596,0.1929824561403508,0.0186246418338108,0.0616045845272206,0.1060171919770773,0.2091690544412607,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0136986301369863,0.0821917808219178,0.1232876712328767,0.1917808219178082,72.0,41.0,605.0,848.9999999999999,67.33333333333334,661.3333333333335,31.0,11.999999999999998,19.840664204389373,0.0,0.006849315068493094,0.045454545454545414,0.045454545454545414,0.045454545454545414,0.026810176125244566,0.03307240704500973,0.03160469667318982,0.0,0.037037037037037,0.074074074074074,0.1851851851851851,0.0048543689320388,0.0436893203883495,0.0922330097087378,0.1893203883495145,113.99999999999999,698.0,27.0,206.0,24.337899115029085,166.7942844744188,0.0,0.0524863881081478,0.0646163716258787,0.2663393307764689,0.0079089077971181,0.0352007822945112,0.033199302979689,0.0626991067611121,51.99999999999999,12.000000000000002,9.0,39.0,12.0,13.0,15.0,63.0,7.0,1.0,15.0,17.0,73.0,25.0,15.0,68.0,20.0,11.0,42.0,52.0,13.0,71.0,112.0,34.0,27.0,101.0,85.0,27.0,0.0,0.0
jakub-mareczko,2016,13.0,85.0,0.0666666666666666,0.1,0.1,0.1333333333333333,0.16564417177914112,0.2576687116564417,0.3067484662576687,0.3680981595092024,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0,0.0,125.0,109.0,427.00000000000006,471.0,549.6666666666665,304.33333333333337,22.0,5.999999999999999,23.458562375266972,-0.08653846153846151,0.026909722222222186,-0.04807692307692302,-0.04807692307692302,-0.009615384615384581,0.002604166666666631,-0.03732638888888881,-0.03038194444444438,0.0769230769230769,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1677018633540372,0.2608695652173913,0.3105590062111801,0.3726708074534161,30.000000000000004,163.0,26.0,161.0,749.443348981985,251.5339605964438,0.128044771509219,0.1261045870058077,0.1261045870058077,0.1391188103475045,0.0,0.0,0.0,0.0,35.0,91.99999999999999,147.0,25.0,48.0,116.99999999999999,83.0,14.0,94.0,57.0,44.0,127.00000000000001,179.0,78.0,94.99999999999999,47.0,10.0,74.0,16.0,90.0,37.0,19.0,146.0,71.0,5.0,115.0,28.0,57.0,0.0,0.0
jan-bakelants,2016,14.0,88.0,0.0333333333333333,0.0933333333333333,0.16,0.2466666666666666,0.0092105263157894,0.0328947368421052,0.059210526315789394,0.1684210526315789,0.0,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.0227272727272727,0.0568181818181818,0.09090909090909091,0.1590909090909091,32.0,78.0,979.0,590.0,72.3333333333333,677.3333333333336,30.000000000000004,14.0,21.38593635289987,0.0,0.005190796857463512,0.0,0.0714285714285714,0.1071428571428571,0.009890572390572287,0.020763187429854085,0.036335578002244615,0.0408163265306122,0.1020408163265306,0.1632653061224489,0.2448979591836734,0.0119047619047619,0.0476190476190476,0.0714285714285714,0.1507936507936507,150.0,760.0,49.0,252.0,37.81974792794544,268.8574591364973,0.0549857399228215,0.0412393049421161,0.0765369108015313,0.107363089352926,0.0113777722186545,0.0099175080985953,0.0208000271698142,0.0597084972250104,50.0,59.0,17.0,89.0,90.0,21.0,86.0,54.0,43.0,17.0,11.0,15.0,16.0,1.0,55.0,29.0,21.0,29.0,103.0,6.0,47.0,22.0,13.0,11.0,70.0,128.0,14.0,4.0,0.0,0.0
jan-barta,2016,17.0,61.99999999999999,0.0458015267175572,0.0839694656488549,0.099236641221374,0.1526717557251908,0.0115702479338842,0.061157024793388394,0.0876033057851239,0.1388429752066115,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0,0.0161290322580645,0.0161290322580645,0.032258064516129,124.00000000000001,399.0,429.0,157.0,221.6666666666666,317.66666666666663,32.0,14.0,22.152646502835537,-0.03125,0.0,-0.033088235294117585,-0.033088235294117585,-0.06617647058823528,-0.012483429076447112,-0.019332744144940316,-0.04551480335837377,0.0425531914893617,0.0851063829787234,0.0851063829787234,0.1489361702127659,0.0,0.05365853658536579,0.073170731707317,0.1170731707317073,131.0,605.0,47.0,205.0,153.83866007390122,142.55291415237127,0.0389187405673274,0.0351380854699112,0.0351380854699112,0.0926833360761082,0.0,0.0430646362314318,0.0649487739795493,0.0771711121675222,88.0,127.0,79.0,38.0,35.0,65.0,86.0,86.0,66.0,127.0,63.0,30.0,70.0,85.0,88.0,96.0,81.0,57.0,60.0,63.0,57.0,104.0,26.999999999999996,25.999999999999996,64.0,71.0,79.0,60.0,0.0,0.0
