rider_name,year,Number_of_participated_one_day_races,Number_of_participated_multi_day_races,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,age,career year,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,in_top20_next_year
jens-debusschere,2019,23,85,0.042016807,0.088235294,0.12605042,0.226890756,0.016483516,0.052197802,0.098901099,0.167582418,0,0,0.043478261,0.130434783,0,0,0.058823529,0.105882353,120,204,466,304,30,13,0,-0.025,-0.02173913,0,-0.02173913,-0.058333333,-0.053921569,-0.072058824,0
jens-keukeleire,2010,22,39,0.05,0.075,0.15,0.225,0.029411765,0.088235294,0.147058824,0.235294118,0.090909091,0.090909091,0.181818182,0.227272727,0.051282051,0.153846154,0.230769231,0.307692308,919,102,39,440,22,4,0.045454545,0.025641026,0.045454545,0.090909091,0.113636364,0.076923077,0.115384615,0.153846154,0
jens-keukeleire,2011,23,56,0.031746032,0.047619048,0.111111111,0.158730159,0.024193548,0.064516129,0.112903226,0.201612903,0,0,0.043478261,0.043478261,0.017857143,0.035714286,0.071428571,0.160714286,102,337,440,176,23,5,0,0.008928571,-0.041666667,-0.061594203,-0.144927536,0.017857143,0.002380952,-0.019642857,0
jens-keukeleire,2012,19,65,0.024390244,0.036585366,0.085365854,0.158536585,0.021164021,0.047619048,0.079365079,0.142857143,0,0,0,0.157894737,0.015384615,0.015384615,0.015384615,0.030769231,337,325,176,185,24,6,-0.045454545,-0.017948718,-0.045454545,-0.090909091,-0.034688995,-0.069230769,-0.107692308,-0.138461538,0
jens-keukeleire,2013,13,69,0.021052632,0.031578947,0.073684211,0.147368421,0.023255814,0.046511628,0.069767442,0.147286822,0,0,0,0.076923077,0.028985507,0.043478261,0.043478261,0.15942029,325,299,185,198,25,7,0,0.005564182,0,-0.02173913,0.016722408,0.003881988,-0.013975155,-0.000646998,0
jens-keukeleire,2014,15,93,0.018181818,0.027272727,0.063636364,0.145454545,0.017094017,0.03988604,0.068376068,0.145299145,0,0,0,0.133333333,0,0.021505376,0.064516129,0.139784946,299,180,198,315,26,8,0,-0.007692308,0,0,-0.012280702,0.00306038,0.024565757,0.054507858,0
jens-keukeleire,2015,12,71,0.016393443,0.024590164,0.057377049,0.147540984,0.014218009,0.035545024,0.061611374,0.130331754,0,0,0,0.166666667,0,0.014084507,0.028169014,0.056338028,180,239,315,264,27,9,0,-0.014492754,0,0,0.044871795,-0.014696877,-0.007654623,-0.051541131,0
jens-keukeleire,2016,21,63,0.013986014,0.034965035,0.06993007,0.153846154,0.016494845,0.039175258,0.063917526,0.127835052,0,0.095238095,0.142857143,0.19047619,0.031746032,0.063492063,0.079365079,0.111111111,239,134,264,406,28,10,0,0.015873016,0.047619048,0.071428571,0.028571429,0.020993344,0.007424475,-0.014336918,0
jens-keukeleire,2017,27,71,0.011764706,0.035294118,0.076470588,0.147058824,0.01618705,0.039568345,0.061151079,0.122302158,0,0.037037037,0.111111111,0.111111111,0.014084507,0.042253521,0.042253521,0.084507042,134,80,406,607,29,11,0,0.007042254,0.018518519,0.055555556,-0.027777778,0.014084507,0.007042254,0.014084507,0
jens-keukeleire,2018,19,69,0.010582011,0.031746032,0.074074074,0.148148148,0.016,0.04,0.0624,0.1264,0,0,0.052631579,0.157894737,0.014492754,0.043478261,0.072463768,0.15942029,80,188,607,321,30,12,0,-0.008626639,-0.047619048,-0.045112782,-0.016290727,-0.010006901,-0.003450656,0.024154589,0
jens-keukeleire,2019,25,64,0.009345794,0.028037383,0.074766355,0.144859813,0.014513788,0.037735849,0.066763425,0.136429608,0,0,0.08,0.12,0,0.015625,0.109375,0.234375,188,111,321,528,31,13,0,-0.007042254,-0.018518519,-0.015555556,0.004444444,-0.013314261,0.033560739,0.074933979,0
jens-keukeleire,2020,10,36,0.008928571,0.026785714,0.075892857,0.142857143,0.013793103,0.035862069,0.063448276,0.129655172,0,0,0.1,0.1,0,0,0,0,111,216,528,158,32,14,0,-0.007246377,0,0.023684211,-0.028947368,-0.02173913,-0.036231884,-0.079710145,0
jens-voigt,2007,12,103,0.047337278,0.147928994,0.207100592,0.343195266,0.055681818,0.143181818,0.192045455,0.306818182,0,0,0,0.083333333,0.058252427,0.13592233,0.184466019,0.291262136,23,15,1009,1289,36,12,-0.038461538,-0.025221612,-0.153846154,-0.153846154,-0.112179487,-0.002691009,-0.03276699,-0.044586323,0
jens-voigt,2008,5,106,0.045977011,0.143678161,0.206896552,0.344827586,0.053752535,0.133874239,0.177484787,0.286004057,0,0,0.2,0.4,0.037735849,0.056603774,0.056603774,0.113207547,15,56,1289,685,37,13,-0.083333333,-0.011304489,-0.166666667,-0.066666667,-0.008333333,-0.019111906,-0.032042941,-0.042534157,0
jens-voigt,2009,8,91,0.043956044,0.142857143,0.203296703,0.335164835,0.051067781,0.126276695,0.17084494,0.276694522,0,0.125,0.125,0.125,0.021978022,0.043956044,0.098901099,0.175824176,56,92,685,480,38,14,0,-0.018137203,0.0625,0.0625,0.020833333,-0.045983143,-0.04278246,-0.05771898,0
jens-voigt,2010,13,107,0.041025641,0.138461538,0.194871795,0.317948718,0.047297297,0.116554054,0.163006757,0.266891892,0,0.076923077,0.076923077,0.076923077,0.009345794,0.018691589,0.08411215,0.168224299,92,113,480,426,39,15,0,-0.014195027,0.038461538,-0.061538462,-0.161538462,-0.018956092,0.013754188,0.027508376,0
jens-voigt,2012,7,99,0.037558685,0.126760563,0.178403756,0.291079812,0.042615724,0.105804555,0.148420279,0.242468773,0,0,0,0,0.02020202,0.060606061,0.070707071,0.101010101,685,282,72,217,41,17,0,0.005428113,-0.038461538,-0.038461538,-0.038461538,0.020957236,-0.006702539,-0.033607099,0
jerome-baugnies,2011,22,19,0,0.067961165,0.155339806,0.213592233,0,0,0,0.0234375,0,0.045454545,0.045454545,0.090909091,0,0,0,0,567,386,89,152,24,7,0,0,0.022727273,-0.077272727,-0.054545455,0,0,-0.1,0
jerome-baugnies,2014,39,57,0.005434783,0.070652174,0.141304348,0.190217391,0.008695652,0.026086957,0.043478261,0.095652174,0,0.076923077,0.102564103,0.153846154,0.035087719,0.087719298,0.157894737,0.263157895,538,97,98,502,27,10,0,0.01754386,0.038461538,0.051282051,0.076923077,0.043859649,0.078947368,0.131578947,0
jerome-baugnies,2015,29,56,0.009389671,0.070422535,0.131455399,0.187793427,0.006993007,0.020979021,0.038461538,0.083916084,0.034482759,0.068965517,0.068965517,0.172413793,0,0,0.017857143,0.035714286,97,341,502,193,28,11,-0.00907441,0,-0.04446461,-0.123411978,-0.09800363,-0.035714286,-0.026785714,-0.125,0
jerome-baugnies,2016,30,49,0.016460905,0.0781893,0.131687243,0.185185185,0.008955224,0.023880597,0.044776119,0.089552239,0.066666667,0.133333333,0.133333333,0.166666667,0.020408163,0.040816327,0.081632653,0.12244898,341,227,193,272,29,12,0.033333333,-0.007339778,0.028205128,0.015384615,0.006410256,-0.023451486,-0.038131042,-0.070354458,0
jerome-baugnies,2017,28,44,0.018450185,0.081180812,0.132841328,0.188191882,0.007915567,0.023746702,0.042216359,0.08707124,0.035714286,0.107142857,0.142857143,0.214285714,0,0.022727273,0.022727273,0.068181818,227,282,272,229,30,13,0.000615764,0,0.01908867,0.036945813,0.020935961,0.011363636,0.002435065,0.016233766,0
jerome-baugnies,2018,29,27,0.023333333,0.086666667,0.14,0.193333333,0.007389163,0.027093596,0.044334975,0.091133005,0.068965517,0.137931034,0.206896552,0.24137931,0,0.074074074,0.074074074,0.148148148,282,208,229,296,31,14,0.001149425,-0.010204082,0.002298851,0.036781609,0.037356322,0.016628874,-0.003779289,0.012849584,0
jerome-coppel,2009,11,74,0.119047619,0.214285714,0.285714286,0.357142857,0.019417476,0.053398058,0.116504854,0.213592233,0.090909091,0.090909091,0.181818182,0.181818182,0,0,0.054054054,0.135135135,566,242,99,245,23,5,-0.065656566,-0.033333333,-0.121212121,-0.186868687,-0.186868687,-0.1,-0.13963964,-0.199099099,0
jerome-coppel,2010,18,58,0.1,0.183333333,0.25,0.366666667,0.03030303,0.060606061,0.121212121,0.223484848,0.055555556,0.111111111,0.166666667,0.388888889,0.068965517,0.086206897,0.137931034,0.25862069,242,73,245,572,24,6,0.027777778,0.034482759,0.055555556,0.083333333,0.103535354,0.036159004,0.041187739,0.066810345,0
jerome-coppel,2011,11,78,0.084507042,0.154929577,0.211267606,0.323943662,0.032163743,0.061403509,0.122807018,0.225146199,0,0,0,0.090909091,0.038461538,0.064102564,0.128205128,0.230769231,73,97,572,511,25,7,-0.045454545,0.019230769,-0.045454545,-0.090909091,-0.045454545,0.032051282,0.037075537,0.047817048,0
jerome-coppel,2012,7,101,0.08974359,0.153846154,0.205128205,0.307692308,0.029345372,0.065462754,0.126410835,0.221218962,0.142857143,0.142857143,0.142857143,0.142857143,0.01980198,0.079207921,0.138613861,0.207920792,97,57,511,735,26,8,0.043650794,-0.024581769,0.015873016,-0.011904762,-0.123015873,-0.003499488,0.000341413,-0.025349949,0
jerome-coppel,2013,8,94,0.081395349,0.139534884,0.197674419,0.290697674,0.024208566,0.054003724,0.106145251,0.189944134,0,0,0.125,0.125,0,0,0.010638298,0.042553191,57,370,735,150,27,9,0,-0.019230769,0,0.0625,0.017045455,-0.032051282,-0.058783415,-0.09410802,0
jerome-coppel,2014,13,81,0.070707071,0.121212121,0.181818182,0.262626263,0.021035599,0.050161812,0.098705502,0.17961165,0,0,0.076923077,0.076923077,0,0.024691358,0.049382716,0.111111111,370,263,150,228,28,10,-0.071428571,-0.00990099,-0.071428571,-0.032967033,-0.032967033,-0.027258281,-0.044615573,-0.04840484,0
jerome-coppel,2015,7,70,0.075471698,0.132075472,0.188679245,0.264150943,0.018895349,0.046511628,0.091569767,0.168604651,0.142857143,0.285714286,0.285714286,0.285714286,0,0.014285714,0.028571429,0.071428571,263,326,228,201,29,11,0.071428571,0,0.142857143,0.080357143,0.080357143,0.007142857,0.008966565,0.01443769,0
jerome-coppel,2016,6,77,0.071428571,0.125,0.1875,0.267857143,0.019607843,0.050980392,0.095424837,0.166013072,0,0,0.166666667,0.333333333,0.025974026,0.090909091,0.12987013,0.142857143,326,170,201,339,30,12,0,0.012987013,0,0.044871795,0.128205128,0.033108866,0.040243707,0.015873016,0
jerome-pineau,2007,11,95,0.032967033,0.10989011,0.208791209,0.351648352,0.01,0.048,0.086,0.18,0,0,0.090909091,0.090909091,0,0.021052632,0.042105263,0.136842105,253,228,229,254,27,7,0,0,-0.05,-0.054545455,-0.104545455,0.010526316,0.000219298,0.012865497,0
jerome-pineau,2008,20,81,0.027027027,0.117117117,0.234234234,0.369369369,0.008605852,0.046471601,0.084337349,0.182444062,0,0.15,0.35,0.45,0,0.037037037,0.074074074,0.197530864,228,47,254,744,28,8,0,0,0.075,0.175,0.125,0.006323397,0.006549232,0.019497139,0
jerome-pineau,2009,19,72,0.023076923,0.115384615,0.215384615,0.346153846,0.007656968,0.045941807,0.082695253,0.17611026,0,0.105263158,0.105263158,0.210526316,0,0.041666667,0.069444444,0.125,47,112,744,444,29,9,0,0,0.052631579,0.007177033,0.059808612,0.010307018,0.013669591,-0.005921053,0
jerome-pineau,2010,17,74,0.020408163,0.102040816,0.197278912,0.31292517,0.008253095,0.044016506,0.077028886,0.165061898,0,0,0.058823529,0.058823529,0.013513514,0.027027027,0.027027027,0.067567568,112,269,444,219,30,10,0,0.006756757,-0.075,-0.145588235,-0.195588235,-0.005005005,-0.023523524,-0.064981648,0
jerome-pineau,2011,15,78,0.024691358,0.098765432,0.185185185,0.296296296,0.007453416,0.040993789,0.072049689,0.155279503,0.066666667,0.066666667,0.066666667,0.133333333,0,0.012820513,0.025641026,0.064102564,269,202,219,288,31,11,0.033333333,0,-0.019298246,-0.019298246,-0.038596491,-0.014423077,-0.021901709,-0.030448718,0
jerome-pineau,2012,21,52,0.021857923,0.087431694,0.169398907,0.267759563,0.007001167,0.039673279,0.068844807,0.151691949,0,0,0.047619048,0.047619048,0,0.019230769,0.019230769,0.096153846,202,347,288,176,32,12,0,-0.006756757,0,-0.005602241,-0.005602241,-0.003898129,-0.003898129,0.014293139,0
jerome-pineau,2013,10,74,0.020725389,0.082901554,0.160621762,0.25388601,0.006444683,0.037593985,0.064446831,0.140708915,0,0,0,0,0,0.013513514,0.013513514,0.013513514,347,464,176,118,33,13,-0.033333333,0,-0.033333333,-0.033333333,-0.066666667,0.0003465,-0.006063756,-0.025294525,0
jesus-herrada-lopez,2013,22,69,0.044776119,0.059701493,0.104477612,0.164179104,0.024271845,0.048543689,0.072815534,0.160194175,0.045454545,0.045454545,0.090909091,0.136363636,0.028985507,0.057971014,0.072463768,0.217391304,838,272,53,216,23,6,0.022727273,0.014492754,-0.003588517,-0.007177033,0.015550239,0.028985507,0.025593586,0.066142461,0
jesus-herrada-lopez,2014,17,89,0.035714286,0.047619048,0.095238095,0.154761905,0.030508475,0.054237288,0.074576271,0.176271186,0,0,0.058823529,0.117647059,0.04494382,0.06741573,0.078651685,0.213483146,272,163,216,335,24,7,0,0.013037948,0,0.029411765,0.025490196,0.014839941,0.011023956,0.059571762,0
jesus-herrada-lopez,2015,12,75,0.03125,0.0625,0.125,0.1875,0.032432432,0.067567568,0.089189189,0.191891892,0,0.166666667,0.333333333,0.416666667,0.04,0.12,0.146666667,0.253333333,163,176,335,347,25,8,-0.022727273,0.005507246,0.060606061,0.121212121,0.140151515,0.031014493,0.037101449,0.017971014,0
jesus-herrada-lopez,2016,10,76,0.028301887,0.056603774,0.132075472,0.188679245,0.029147982,0.078475336,0.107623318,0.201793722,0,0,0.2,0.2,0.013157895,0.131578947,0.197368421,0.25,176,148,347,375,26,9,0,-0.015892963,0,0.070588235,0.041176471,0.032081609,0.059358368,0.018258427,0
jesus-herrada-lopez,2017,14,83,0.033333333,0.075,0.141666667,0.2,0.024574669,0.069943289,0.094517958,0.177693762,0.071428571,0.214285714,0.214285714,0.285714286,0,0.024096386,0.024096386,0.048192771,148,104,375,515,27,10,0.035714286,-0.02,0.023809524,-0.05952381,-0.06547619,-0.047951807,-0.061285141,-0.102570281,0
jesus-herrada-lopez,2018,10,91,0.030769231,0.069230769,0.146153846,0.223076923,0.020967742,0.061290323,0.087096774,0.170967742,0,0,0.2,0.5,0,0.010989011,0.043956044,0.131868132,104,126,515,454,28,11,0,-0.006578947,0,0,0.15,-0.060294968,-0.076706189,-0.059065934,0
jesus-herrada-lopez,2019,10,82,0.042857143,0.092857143,0.171428571,0.242857143,0.025641026,0.064102564,0.086894587,0.16951567,0.2,0.4,0.5,0.5,0.06097561,0.085365854,0.085365854,0.158536585,126,56,454,831,29,12,0.064285714,0.030487805,0.092857143,0.142857143,0.107142857,0.030634734,0.030634734,0.055171907,0
jesus-herrada-lopez,2020,7,42,0.040816327,0.088435374,0.170068027,0.244897959,0.024193548,0.061827957,0.084677419,0.169354839,0,0,0.142857143,0.285714286,0,0.023809524,0.047619048,0.166666667,56,96,831,361,30,13,0,0,0,-0.028571429,-0.107142857,0.006410256,0.001831502,0.017399267,0
jimmy-casper,2007,11,57,0.066037736,0.08490566,0.094339623,0.169811321,0.045528455,0.097560976,0.130081301,0.211382114,0.090909091,0.090909091,0.090909091,0.090909091,0.035087719,0.087719298,0.105263158,0.192982456,95,234,464,245,29,11,-0.013368984,0.010081173,-0.013368984,-0.013368984,-0.013368984,0.006546216,-0.0145326,0.006938989,0
jimmy-casper,2008,17,61,0.056910569,0.097560976,0.105691057,0.18699187,0.045857988,0.097633136,0.134615385,0.218934911,0,0.176470588,0.176470588,0.294117647,0.049180328,0.098360656,0.180327869,0.295081967,234,175,245,332,30,12,-0.035714286,-0.002682563,0.016806723,0.016806723,0.075630252,0.012816692,0.026527571,0.056631893,0
jimmy-casper,2009,15,59,0.072463768,0.115942029,0.130434783,0.217391304,0.05170068,0.108843537,0.14829932,0.232653061,0.2,0.266666667,0.333333333,0.466666667,0.118644068,0.237288136,0.305084746,0.389830508,175,66,332,596,31,13,0.054545455,0.041778174,0.087878788,0.121212121,0.187878788,0.074784419,0.099910794,0.098424026,0
jimmy-casper,2010,17,77,0.070967742,0.109677419,0.122580645,0.232258065,0.054187192,0.110837438,0.151477833,0.238916256,0.058823529,0.058823529,0.058823529,0.352941176,0.077922078,0.12987013,0.181818182,0.298701299,66,155,596,328,32,14,0.029411765,0.014370875,-0.058823529,-0.058823529,0.029411765,0.015754737,0.000745156,0.001809666,0
jimmy-casper,2011,14,43,0.071005917,0.106508876,0.118343195,0.230769231,0.057309942,0.113450292,0.153216374,0.242105263,0.071428571,0.071428571,0.071428571,0.214285714,0.11627907,0.162790698,0.186046512,0.302325581,155,236,328,250,33,15,-0.064285714,-0.001182499,-0.097619048,-0.130952381,-0.126190476,-0.037248719,-0.059519117,-0.043752464,0
jimmy-casper,2012,21,74,0.063157895,0.094736842,0.110526316,0.231578947,0.052744887,0.104413348,0.144241119,0.233584499,0,0,0.047619048,0.238095238,0,0,0.040540541,0.135135135,236,390,250,159,34,16,-0.029411765,-0.038961039,-0.029411765,-0.005602241,-0.057422969,-0.064935065,-0.070638821,-0.081783082,0
joao-almeida,2020,4,64,0.106382979,0.212765957,0.212765957,0.234042553,0.040540541,0.135135135,0.220720721,0.373873874,0,0.25,0.25,0.25,0.03125,0.234375,0.328125,0.53125,512,20,119,875,22,5,-0.035714286,-0.002556818,0.017857143,0.017857143,-0.017857143,0.080823864,0.091335227,0.129261364,1
joaquim-rodriguez,2007,17,57,0.052631579,0.105263158,0.118421053,0.197368421,0.020449898,0.069529652,0.08997955,0.159509202,0.176470588,0.235294118,0.235294118,0.294117647,0,0.052631579,0.105263158,0.228070175,80,51,505,688,28,7,0.042780749,-0.005952381,0.026737968,-0.018716578,-0.034759358,-0.03320802,-0.012844612,0.012844612,0
joaquim-rodriguez,2008,14,80,0.044444444,0.1,0.122222222,0.233333333,0.019332162,0.068541301,0.089630931,0.168717047,0,0.071428571,0.142857143,0.428571429,0.0125,0.0625,0.0875,0.225,51,22,688,1030,29,8,0,-0.006737013,-0.014285714,0.021428571,0.164285714,0.005275974,0.011282468,0.060551948,0
joaquim-rodriguez,2009,15,63,0.038095238,0.114285714,0.133333333,0.238095238,0.02056962,0.064873418,0.085443038,0.167721519,0,0.2,0.2,0.266666667,0.031746032,0.031746032,0.047619048,0.158730159,22,33,1030,901,30,9,-0.088235294,0.015873016,-0.017647059,-0.017647059,-0.01372549,-0.010442774,-0.028822055,-0.034670008,1
joaquim-rodriguez,2010,9,90,0.043859649,0.122807018,0.149122807,0.245614035,0.023545706,0.076177285,0.105263158,0.193905817,0.111111111,0.222222222,0.333333333,0.333333333,0.044444444,0.155555556,0.244444444,0.377777778,33,1,901,2091,31,10,0.055555556,0.015972222,0.075396825,0.095238095,-0.047619048,0.046527778,0.078472222,0.076388889,1
joaquim-rodriguez,2011,15,85,0.03875969,0.147286822,0.170542636,0.279069767,0.030978934,0.086741016,0.121437423,0.218091698,0,0.333333333,0.333333333,0.533333333,0.094117647,0.176470588,0.258823529,0.423529412,1,2,2091,2047,32,11,0,0.031185808,0.066666667,0.066666667,0.133333333,0.072362278,0.105602241,0.132399627,1
joaquim-rodriguez,2012,10,80,0.050359712,0.151079137,0.179856115,0.287769784,0.038331454,0.105975197,0.140924464,0.245772266,0.2,0.2,0.3,0.4,0.1125,0.3,0.3375,0.525,2,1,2047,2700,33,12,0.044444444,0.034027778,-0.011111111,-0.016666667,0.033333333,0.072222222,0.046527778,0.073611111,1
joaquim-rodriguez,2013,8,94,0.054421769,0.163265306,0.19047619,0.299319728,0.037716616,0.112130479,0.153924567,0.25891947,0.125,0.375,0.375,0.5,0.031914894,0.170212766,0.276595745,0.382978723,1,3,2700,2458,34,13,0.0625,-0.031101377,0.020833333,0.020833333,-0.016666667,-0.003128911,0.008886108,-0.020275344,0
joaquim-rodriguez,2014,8,85,0.051612903,0.161290323,0.193548387,0.303225806,0.036585366,0.109756098,0.156660413,0.257035647,0,0.125,0.25,0.375,0.023529412,0.082352941,0.188235294,0.235294118,3,25,2458,1150,35,14,-0.1,-0.044485294,-0.0375,-0.025,-0.0125,-0.108823529,-0.074632353,-0.144852941,1
joaquim-rodriguez,2015,5,89,0.05,0.1625,0.20625,0.3125,0.03982684,0.112554113,0.16017316,0.260606061,0,0.2,0.6,0.6,0.078651685,0.146067416,0.202247191,0.303370787,25,6,1150,1705,36,15,-0.0625,0.023368396,-0.0875,0.1125,0.05,-0.012072675,-0.037174277,-0.039803968,0
joaquim-rodriguez,2016,10,65,0.047058824,0.152941176,0.205882353,0.311764706,0.037704918,0.108196721,0.155737705,0.256557377,0,0,0.2,0.3,0,0.030769231,0.076923077,0.184615385,6,35,1705,938,37,16,0,-0.011764706,-0.0625,-0.025,-0.0375,-0.025791855,-0.055656109,-0.025339367,0
johan-esteban-chaves,2012,17,50,0.047619048,0.095238095,0.142857143,0.19047619,0.036363636,0.072727273,0.090909091,0.136363636,0,0,0,0,0.06,0.1,0.14,0.2,1053,191,35,320,22,1,,0.03,,,,0.05,0.07,0.1,0
johan-esteban-chaves,2014,6,82,0.035714286,0.071428571,0.107142857,0.142857143,0.035175879,0.075376884,0.095477387,0.155778894,0,0,0,0,0.036585366,0.085365854,0.109756098,0.182926829,0,91,0,521,24,3,-0.029411765,-0.011707317,-0.058823529,-0.088235294,-0.117647059,-0.007317073,-0.015121951,-0.008536585,0
johan-esteban-chaves,2015,6,82,0.029411765,0.058823529,0.088235294,0.147058824,0.046263345,0.081850534,0.106761566,0.177935943,0,0,0,0.166666667,0.073170732,0.097560976,0.134146341,0.231707317,91,42,521,849,25,4,0,0.036585366,0,0,0.083333333,0.048780488,0.067073171,0.044425087,1
johan-esteban-chaves,2016,7,63,0.073170732,0.097560976,0.12195122,0.170731707,0.040697674,0.081395349,0.104651163,0.200581395,0.285714286,0.285714286,0.285714286,0.285714286,0.015873016,0.079365079,0.095238095,0.301587302,42,16,849,1236,26,5,0.142857143,-0.010356175,0.142857143,0.142857143,0.142857143,-0.003000387,-0.007259001,0.059330236,0
johan-esteban-chaves,2017,2,71,0.069767442,0.093023256,0.11627907,0.162790698,0.03373494,0.079518072,0.108433735,0.197590361,0,0,0,0,0,0.070422535,0.126760563,0.183098592,16,96,1236,538,27,6,0,-0.036585366,0,0,-0.083333333,-0.01356922,-0.003692889,-0.024304363,0
johan-esteban-chaves,2018,1,46,0.068181818,0.090909091,0.113636364,0.159090909,0.036876356,0.080260304,0.10845987,0.199566161,0,0,0,0,0.065217391,0.086956522,0.108695652,0.217391304,96,221,538,285,28,7,-0.142857143,0.024672188,-0.142857143,-0.142857143,-0.142857143,0.003795721,0.006728778,-0.042097999,0
