rider_name,year,uci_points
miguel indurain,1992,0.0
mike engleman,1992,0.0
mikel zarrabeitia,1992,0.0
mikhaylo khalilov,1992,0.0
milan kadlec,1992,0.0
mindaugas goncaras,1992,0.0
mirko gualdi,1992,0.0
moreno argentin,1992,0.0
nate reiss,1992,0.0
neil stephens,1992,0.0
nelson rodriguez serna,1992,0.0
nestor oswaldo mora,1992,0.0
nicholas white,1992,0.0
nico emonds,1992,0.0
nico renders,1992,0.0
nico verhoeven,1992,0.0
nicola miceli,1992,0.0
nicola minali,1992,0.0
nicolas aubier,1992,0.0
nicolas coudray,1992,0.0
niklas axelsson,1992,0.0
niko eeckhout,1992,0.0
noel szostek,1992,0.0
norman alvis,1992,0.0
olaf ludwig,1992,0.0
oleg kozlitine,1992,0.0
oleg tchujda,1992,0.0
oliverio rincon quintana,1992,0.0
orlando sergio rodrigues,1992,0.0
oscar de jesus vargas restrepo,1992,0.0
oscar pellicioli,1992,0.0
paolo antonio fanelli,1992,0.0
paolo botarelli,1992,0.0
paolo lanfranchi,1992,0.0
paolo valoti,1992,0.0
pascal chanteur,1992,0.0
pascal herve,1992,0.0
pascal lance,1992,0.0
pascal lino,1992,0.0
pascal richard,1992,0.0
patrice esnault,1992,0.0
patrick de wael,1992,0.0
patrick deneut,1992,0.0
patrick evenepoel,1992,0.0
patrick jonker,1992,0.0
patrick robeet,1992,0.0
patrick van roosbroeck,1992,0.0
paul haghedooren,1992,0.0
aart vierhouten,1993,0.0
abelardo rondon,1993,0.0
abraham olano manzano,1993,0.0
acacio da silva,1993,0.0
adriano baffi,1993,0.0
adrie van der poel,1993,0.0
aitor garmendia,1993,0.0
alain van den bossche,1993,0.0
alberto camargo,1993,0.0
alberto elli,1993,0.0
alberto leanizbarrutia abaunza,1993,0.0
alberto volpi,1993,0.0
alessandro baronti,1993,0.0
alessandro bertolini,1993,0.0
alex zulle,1993,0.0
alex zulle2,1993,0.0
alexander gontsjenkov,1993,0.0
alexander kastenhuber,1993,0.0
alexandre shefer,1993,0.0
alfonso gutierrez,1993,0.0
alfredo irusta,1993,0.0
alvaro gonzalez,1993,0.0
alvaro mejia,1993,0.0
alvaro sierra 1,1993,0.0
americo jose neves da silva,1993,0.0
andre wernli,1993,0.0
andrea chiurato,1993,0.0
andrea ferrigato,1993,0.0
andrea noe,1993,0.0
andrea peron 1,1993,0.0
andrea tafi,1993,0.0
andreas kappes,1993,0.0
andreas klier,1993,0.0
andreas walzer,1993,0.0
andrei tchmil,1993,0.0
andrei teteriouk,1993,0.0
andrej hauptman,1993,0.0
andrew hampsten,1993,0.0
andrzej dulas,1993,0.0
andrzej mierzejewski,1993,0.0
andrzej sypytkowski,1993,0.0
andy bishop,1993,0.0
andy de smet,1993,0.0
angel edo,1993,0.0
angel luis casero,1993,0.0
angel yesid camargo,1993,0.0
angelo canzonieri,1993,0.0
angelo citracca,1993,0.0
angelo lecchi,1993,0.0
anthony theus,1993,0.0
antonio martin,1993,0.0
antonio miguel,1993,0.0
antonio politano,1993,0.0
antonio sanchez garcia,1993,0.0
armand de las cuevas,1993,0.0
arsenio gonzalez,1993,0.0
arturas kasputis,1993,0.0
arturas trumpauskas,1993,0.0
arvis piziks,1993,0.0
asiat saitov,1993,0.0
asier guenetxea,1993,0.0
atle kvalsvoll,1993,0.0
augusto triana,1993,0.0
axel merckx,1993,0.0
bart bowen,1993,0.0
bart heirewegh,1993,0.0
bart leysen,1993,0.0
bart voskamp,1993,0.0
beat zberg,1993,0.0
benjamin van itterbeeck,1993,0.0
benoit joachim,1993,0.0
bert hiemstra,1993,0.0
bjarne riis,1993,0.0
bjorn stenersen,1993,0.0
blaise chauviere,1993,0.0
bo andre namtvedt,1993,0.0
bo hamburger,1993,0.0
boris premuzic,1993,0.0
brett dennis,1993,0.0
brian holm sorensen,1993,0.0
brian walton,1993,0.0
bruno boscardin,1993,0.0
bruno cenghialta,1993,0.0
bruno cornillet,1993,0.0
bruno leali,1993,0.0
bruno risi,1993,0.0
bruno thibout,1993,0.0
carl roes,1993,0.0
carlo bomans,1993,0.0
carlo finco,1993,0.0
carlos alberto maya lizcano,1993,0.0
carlos galarreta,1993,0.0
carlos mario jaramillo,1993,0.0
carlos pinho,1993,0.0
carmelo miranda,1993,0.0
casper van der meer,1993,0.0
cassio freitas,1993,0.0
cedric vasseur,1993,0.0
cezary zamana,1993,0.0
charly mottet,1993,0.0
chris peers,1993,0.0
christian chaubet,1993,0.0
christian henn,1993,0.0
christophe capelle,1993,0.0
christophe leroscouet,1993,0.0
christophe manin,1993,0.0
christophe mengin,1993,0.0
christopher boardman,1993,0.0
claudio chiappucci,1993,0.0
dag otto lauritzen,1993,0.0
dainis ozols,1993,0.0
daniel clavero,1993,0.0
daniel lanz,1993,0.0
daniel verelst,1993,0.0
danny daelman,1993,0.0
danny in t ven,1993,0.0
danny nelissen,1993,0.0
danny van looy,1993,0.0
dante rezze,1993,0.0
dario bottaro,1993,0.0
dario nicoletti,1993,0.0
dariusz baranowski,1993,0.0
darren baker,1993,0.0
david canada,1993,0.0
davide bramati,1993,0.0
davide cassani,1993,0.0
davide perona,1993,0.0
davide rebellin,1993,0.0
delmino pereira,1993,0.0
denis zanette,1993,0.0
dennis rasmussen,1993,0.0
didier rous,1993,0.0
diego trepin,1993,0.0
dieter runkel,1993,0.0
dimitri zhdanov,1993,0.0
dirk baldinger,1993,0.0
dirk de wolf,1993,0.0
dirk demol,1993,0.0
dirk muller,1993,0.0
djamolidine abduzhaparov,1993,0.0
dmitri konychev,1993,0.0
dmitry nelyubin,1993,0.0
dominik krieger,1993,0.0
dominique arnould,1993,0.0
dominique bozzi,1993,0.0
dominique rault,1993,0.0
eddy bouwmans,1993,0.0
eddy schurer,1993,0.0
eddy seigneur,1993,0.0
eddy vancraeynest,1993,0.0
eduardo chozas,1993,0.0
edwig van hooydonck,1993,0.0
eleuterio anguita,1993,0.0
emmanuel hubert,1993,0.0
emmanuel magnien,1993,0.0
endrio leoni,1993,0.0
enrico zaina,1993,0.0
eric boyer,1993,0.0
eric caritoux,1993,0.0
eric de clercq,1993,0.0
eric van lancker,1993,0.0
eric vanderaerden,1993,0.0
erich machler,1993,0.0
erik breukink,1993,0.0
erik dekker,1993,0.0
erik zabel,1993,0.0
erki putsep,1993,0.0
eros poli,1993,0.0
erwin nijboer,1993,0.0
erwin thijs,1993,0.0
etienne de wilde,1993,0.0
evgeni berzin,1993,0.0
fabian de waele,1993,0.0
fabian jeker,1993,0.0
fabiano fontanelli,1993,0.0
fabio baldato,1993,0.0
fabio bordonali,1993,0.0
fabio casartelli,1993,0.0
fabio rodriguez,1993,0.0
fabio roscioli,1993,0.0
fabrizio bontempi,1993,0.0
fabrizio settembrini,1993,0.0
falk boden,1993,0.0
fausto dotti,1993,0.0
federico colonna,1993,0.0
federico echave,1993,0.0
federico garcia melia,1993,0.0
federico munoz,1993,0.0
felice puttini,1993,0.0
felix manuel garcia casas,1993,0.0
fernando carvalho,1993,0.0
fernando escartin,1993,0.0
fernando quevedo,1993,0.0
filip branko,1993,0.0
flavio giupponi,1993,0.0
flavio vanzella,1993,0.0
flavio zandarin,1993,0.0
florian wiesinger,1993,0.0
francesco casagrande,1993,0.0
francesco frattini,1993,0.0
francis moreau,1993,0.0
francisco benitez,1993,0.0
francisco cabello,1993,0.0
francisco cerezo,1993,0.0
francisco javier mauleon,1993,0.0
francisco jose garcia armendaris,1993,0.0
francisco jose garcia,1993,0.0
francisque teyssier,1993,0.0
franco ballerini,1993,0.0
franco chioccioli,1993,0.0
franco vona,1993,0.0
francois lemarchand,1993,0.0
francois simon,1993,0.0
francois urien,1993,0.0
frank corvers,1993,0.0
frank pineau,1993,0.0
frank van den abeele,1993,0.0
frank vandenbroucke,1993,0.0
frankie andreu,1993,0.0
franky de buyst,1993,0.0
franky van haesebroucke,1993,0.0
frans maassen,1993,0.0
frantisek trkal,1993,0.0
frederic guesdon,1993,0.0
frederic moncassin,1993,0.0
gabriel rasch,1993,0.0
geert van bondt,1993,0.0
geert verheyen,1993,0.0
georg totschnig,1993,0.0
george hincapie,1993,0.0
gerard guazzini,1993,0.0
gerard rue,1993,0.0
gerd audehem,1993,0.0
germano pierdomenico,1993,0.0
gerrit de vries,1993,0.0
gert jakobs,1993,0.0
gert jan theunisse,1993,0.0
gert van brabant,1993,0.0
gian matteo fagnini,1993,0.0
giancarlo perini,1993,0.0
gianluca bortolami,1993,0.0
gianluca gorini,1993,0.0
gianluca pierobon,1993,0.0
gianluca tonetti,1993,0.0
gianni bugno,1993,0.0
gianni faresin,1993,0.0
gianvito martinelli,1993,0.0
gilbert duclos lassalle,1993,0.0
gilberto simoni,1993,0.0
gilles bouvard,1993,0.0
gilles delion,1993,0.0
gilles talmant,1993,0.0
giorgio furlan,1993,0.0
giovanni fidanza,1993,0.0
giovanni lombardi,1993,0.0
giuliano figueras,1993,0.0
giuseppe calcaterra,1993,0.0
giuseppe citterio,1993,0.0
giuseppe guerini,1993,0.0
giuseppe palumbo,1993,0.0
giuseppe petito,1993,0.0
glenn magnusson,1993,0.0
godert de leeuw,1993,0.0
gorazd stangelj,1993,0.0
gordon fraser,1993,0.0
graeme miller,1993,0.0
graeme obree,1993,0.0
greg lemond,1993,0.0
guido bontempi,1993,0.0
guy nulens,1993,0.0
hans de clercq,1993,0.0
hans de meester,1993,0.0
harald maier,1993,0.0
harm jansen,1993,0.0
heinrich trumheller,1993,0.0
heinz imboden,1993,0.0
hendrik redant,1993,0.0
herbert niederberger,1993,0.0
herman frison,1993,0.0
herminio diaz zabala,1993,0.0
hernan buenahora,1993,0.0
herve boussard,1993,0.0
herve garel,1993,0.0
ignacio garcia,1993,0.0
igor pugaci,1993,0.0
inaki ayarzaguena urkidi,1993,0.0
inaki gaston,1993,0.0
inigo gonzalez de heredia,1993,0.0
israel ochoa,1993,0.0
ivan gotti,1993,0.0
ivan luna,1993,0.0
ivano zuccotti,1993,0.0
jaan kirsipuu,1993,0.0
jacek mickiewicz,1993,0.0
jacky durand,1993,0.0
jacques jolidon,1993,0.0
jair humberto bernal,1993,0.0
jan bogaert,1993,0.0
jan boven,1993,0.0
jan bratkowski,1993,0.0
jan goessens,1993,0.0
jan karlsson 2,1993,0.0
jan nevens,1993,0.0
jan schur,1993,0.0
jan svorada 1,1993,0.0
jan van camp,1993,0.0
janek tombak,1993,0.0
jans koerts,1993,0.0
jaroslav bilek,1993,0.0
javier murguialday,1993,0.0
javier palacin salgao,1993,0.0
javier pascual llorente,1993,0.0
jean christophe bloy,1993,0.0
jean christophe currit,1993,0.0
jean claude bagot,1993,0.0
jean claude colotti,1993,0.0
jean claude leclercq,1993,0.0
jean cyril robin,1993,0.0
jean francois bernard,1993,0.0
jean francois bresset,1993,0.0
jean luc masdupuy,1993,0.0
jean michel thilloy,1993,0.0
jean paul van poppel,1993,0.0
jean philippe dojwa,1993,0.0
jean philippe rouxel,1993,0.0
jean pierre bourgeot,1993,0.0
jean pierre heynderickx,1993,0.0
jeff evanshine,1993,0.0
jelle nijdam,1993,0.0
jens heppner,1993,0.0
jens voigt,1993,0.0
jens zemke,1993,0.0
jeroen blijlevens,1993,0.0
jerome simon,1993,0.0
jesper skibby,1993,0.0
jesus blanco 1,1993,0.0
jesus montoya,1993,0.0
jim van de laer,1993,0.0
jo planckaert,1993,0.0
joaquim adrego pereira andrade,1993,0.0
joaquim augusto gomes,1993,0.0
joaquim sampaio,1993,0.0
jocelyn jolidon,1993,0.0
johan bruyneel,1993,0.0
johan capiot,1993,0.0
johan devos,1993,0.0
johan museeuw,1993,0.0
johan verstrepen,1993,0.0
john den braber,1993,0.0
john talen,1993,0.0
john van den akker,1993,0.0
johnny dauwe,1993,0.0
johnny weltz,1993,0.0
jon unzaga,1993,0.0
jorg jaksche,1993,0.0
jorg ludewig,1993,0.0
jorg muller,1993,0.0
jorge manuel dos santos silva,1993,0.0
jorn reuss,1993,0.0
jos van aert,1993,0.0
jose angel vidal,1993,0.0
jose antonio espinosa,1993,0.0
jose jaime gonzalez,1993,0.0
jose luis arrieta,1993,0.0
jose luis de santos arribas,1993,0.0
jose luis rodriguez garcia,1993,0.0
jose luis santamaria,1993,0.0
jose manuel uria,1993,0.0
jose maria jimenez,1993,0.0
jose martin farfan,1993,0.0
jose ramon uriarte,1993,0.0
jose roberto sierra aguerro,1993,0.0
jose rosa,1993,0.0
jose vicente garcia acosta,1993,0.0
josef holzmann,1993,0.0
juan antonio zarrabeitia,1993,0.0
juan carlos gonzalez salvador,1993,0.0
juan carlos martin,1993,0.0
juan cesar aguirre,1993,0.0
juan llaneras rossello,1993,0.0
juan rodrigo arenas gonzalez,1993,0.0
juan tomas martinez,1993,0.0
juergen werner,1993,0.0
julian gorospe,1993,0.0
julio cesar cadena,1993,0.0
julio cesar,1993,0.0
julio coello,1993,0.0
kai hundertmarck,1993,0.0
karl kalin,1993,0.0
kaspars ozers,1993,0.0
kazimierz stafiej,1993,0.0
kees hopmans,1993,0.0
krzysztof szafranski,1993,0.0
kurt van de wouwer,1993,0.0
kurt van lancker,1993,0.0
lance armstrong,1993,0.0
lars kristian,1993,0.0
lars michaelsen,1993,0.0
laszlo bodrogi,1993,0.0
laudelino cubino,1993,0.0
laurent bezault,1993,0.0
laurent biondi,1993,0.0
laurent brochard,1993,0.0
laurent desbiens,1993,0.0
laurent dufaux,1993,0.0
laurent fignon,1993,0.0
laurent jalabert,1993,0.0
laurent lefevre,1993,0.0
laurent madouas,1993,0.0
laurent pillon,1993,0.0
laurent roux,1993,0.0
lauri aus,1993,0.0
leith sherwin,1993,0.0
leon van bon,1993,0.0
leonardo sierra,1993,0.0
libardo nino corredor,1993,0.0
louis de koning,1993,0.0
lubor tesar,1993,0.0
lubos lom,1993,0.0
luc dierickx,1993,0.0
luc leblanc,1993,0.0
luc roosen,1993,0.0
luca gelfi,1993,0.0
luca scinto,1993,0.0
ludo dierckxsens,1993,0.0
ludo giesberts,1993,0.0
ludwig willems,1993,0.0
luis alberto gonzalez,1993,0.0
luis edgar espinosa sepulveda,1993,0.0
luis maria diaz de otazu,1993,0.0
luis perez garcia,1993,0.0
luis santos,1993,0.0
luis sarreira,1993,0.0
luis sequeira,1993,0.0
maarten den bakker,1993,0.0
magnus backstedt,1993,0.0
malcolm elliott,1993,0.0
manuel cunha tavares,1993,0.0
manuel fernandez gines,1993,0.0
manuel luis campos abreu,1993,0.0
manuel pascual,1993,0.0
marat ganeev,1993,0.0
marc bouillon,1993,0.0
marc madiot,1993,0.0
marc patry,1993,0.0
marc sergeant,1993,0.0
marc van orsouw,1993,0.0
marc wauters,1993,0.0
marcel strauss,1993,0.0
marcel wust,1993,0.0
marcello siboni,1993,0.0
marco artunghi,1993,0.0
marco giovannetti,1993,0.0
marco lietti,1993,0.0
marco milesi,1993,0.0
marco pantani,1993,0.0
marco saligari,1993,0.0
marco serpellini,1993,0.0
marco zen,1993,0.0
marek lesniewski,1993,0.0
mariano friedick,1993,0.0
mariano piccoli,1993,0.0
marino alonso,1993,0.0
mario chiesa,1993,0.0
mario cipollini,1993,0.0
mario de clercq,1993,0.0
mario kummer,1993,0.0
mario manzoni,1993,0.0
mario scirea,1993,0.0
martial locatelli,1993,0.0
martien kokkelkoren,1993,0.0
martin earley,1993,0.0
martin van steen,1993,0.0
massimiliano lelli,1993,0.0
massimo donati,1993,0.0
massimo ghirotto,1993,0.0
massimo podenzana,1993,0.0
massimo strazzer,1993,0.0
mathieu hermans,1993,0.0
matteo frutti,1993,0.0
maurizio fondriest,1993,0.0
maurizio molinari,1993,0.0
mauro antonio santaromita,1993,0.0
mauro bettin,1993,0.0
mauro gianetti,1993,0.0
mauro radaelli,1993,0.0
maximilian sciandri,1993,0.0
melchor mauri,1993,0.0
michael andersson,1993,0.0
michael blaudzun,1993,0.0
michael boogerd,1993,0.0
michael rich,1993,0.0
michael van der wolf,1993,0.0
michel cornelisse,1993,0.0
michel dernies,1993,0.0
michel lafis,1993,0.0
michel lallouet,1993,0.0
michel vanhaecke,1993,0.0
michel vermote,1993,0.0
michel zanoli,1993,0.0
aart vierhouten,1994,0.0
abraham olano manzano,1994,0.0
acacio da silva,1994,0.0
adriano baffi,1994,0.0
adrie van der poel,1994,0.0
agustin sagasti,1994,0.0
aitor garmendia,1994,0.0
aitor osa,1994,0.0
alain van den bossche,1994,0.0
alberto amaral,1994,0.0
alberto camargo,1994,0.0
alberto elli,1994,0.0
alberto leanizbarrutia abaunza,1994,0.0
alberto volpi,1994,0.0
alessandro baronti,1994,0.0
alessandro bertolini,1994,0.0
alessandro brendolin,1994,0.0
alessio di basco,1994,0.0
alessio galletti,1994,0.0
alex zulle,1994,0.0
alex zulle2,1994,0.0
alexander gontsjenkov,1994,0.0
alexandre shefer,1994,0.0
alexei sivakov,1994,0.0
alfonso gutierrez,1994,0.0
alfredo irusta,1994,0.0
alvaro gonzalez,1994,0.0
alvaro mejia,1994,0.0
alvaro sierra 1,1994,0.0
americo jose neves da silva,1994,0.0
andre wernli,1994,0.0
andrea chiurato,1994,0.0
andrea ferrigato,1994,0.0
andrea noe,1994,0.0
andrea peron 1,1994,0.0
andrea tafi,1994,0.0
andrea vatteroni,1994,0.0
andreas kappes,1994,0.0
andreas klier,1994,0.0
andrei tchmil,1994,0.0
andrei teteriouk,1994,0.0
andrew hampsten,1994,0.0
andrzej sypytkowski,1994,0.0
andy bishop,1994,0.0
angel edo,1994,0.0
angel luis casero,1994,0.0
angel yesid camargo,1994,0.0
angelo canzonieri,1994,0.0
angelo citracca,1994,0.0
angelo lecchi,1994,0.0
anthony theus,1994,0.0
antonio miguel,1994,0.0
antonio politano,1994,0.0
antonio sanchez garcia,1994,0.0
armand de las cuevas,1994,0.0
arnaud pretot,1994,0.0
arsenio gonzalez,1994,0.0
arturas kasputis,1994,0.0
arunas cepele,1994,0.0
arvis piziks,1994,0.0
asiat saitov,1994,0.0
asier guenetxea,1994,0.0
atle kvalsvoll,1994,0.0
augusto triana,1994,0.0
axel merckx,1994,0.0
bart bowen,1994,0.0
bart heirewegh,1994,0.0
bart leysen,1994,0.0
bart voskamp,1994,0.0
beat zberg,1994,0.0
benjamin van itterbeeck,1994,0.0
bert dietz,1994,0.0
bert roesems,1994,0.0
biagio conte,1994,0.0
bjarne riis,1994,0.0
bjorn stenersen,1994,0.0
blaise chauviere,1994,0.0
bo andre namtvedt,1994,0.0
bo hamburger,1994,0.0
bobby julich,1994,0.0
boris premuzic,1994,0.0
brian holm sorensen,1994,0.0
brian smith,1994,0.0
brian walton,1994,0.0
bruno boscardin,1994,0.0
bruno cenghialta,1994,0.0
bruno cornillet,1994,0.0
bruno leali,1994,0.0
bruno risi,1994,0.0
bruno thibout,1994,0.0
candido barbosa,1994,0.0
carlo bomans,1994,0.0
carlos galarreta,1994,0.0
carlos mario jaramillo,1994,0.0
carlos pinho,1994,0.0
carmelo miranda,1994,0.0
cassio freitas,1994,0.0
cedric vasseur,1994,0.0
cesar solaun,1994,0.0
cezary zamana,1994,0.0
charly mottet,1994,0.0
chris peers,1994,0.0
christian chaubet,1994,0.0
christian henn,1994,0.0
christophe capelle,1994,0.0
christophe detilloux,1994,0.0
christophe leroscouet,1994,0.0
christophe manin,1994,0.0
christophe mengin,1994,0.0
christophe moreau,1994,0.0
christopher boardman,1994,0.0
claude lamour,1994,0.0
claudio chiappucci,1994,0.0
claus michael moller,1994,0.0
cristian moreni,1994,0.0
cristian salvato,1994,0.0
czeslaw lukascewicz,1994,0.0
dag otto lauritzen,1994,0.0
dainis ozols,1994,0.0
daisuke imanaka,1994,0.0
damien nazon,1994,0.0
daniel clavero,1994,0.0
daniel verelst,1994,0.0
daniele nardello,1994,0.0
daniele sgnaolin,1994,0.0
danilo di luca,1994,0.0
danny daelman,1994,0.0
danny in t ven,1994,0.0
danny nelissen,1994,0.0
danny van looy,1994,0.0
dante rezze,1994,0.0
dario andriotto,1994,0.0
dario bottaro,1994,0.0
dario frigo,1994,0.0
dario nicoletti,1994,0.0
dariusz baranowski,1994,0.0
darren baker,1994,0.0
david delrieu,1994,0.0
david garcia dapena,1994,0.0
david garcia marquina,1994,0.0
david mckenzie,1994,0.0
david plaza romero,1994,0.0
davide bramati,1994,0.0
davide cassani,1994,0.0
davide perona,1994,0.0
davide rebellin,1994,0.0
delmino pereira,1994,0.0
denis zanette,1994,0.0
dennis moons,1994,0.0
didier rous,1994,0.0
dieter runkel,1994,0.0
dimitri zhdanov,1994,0.0
dirk baldinger,1994,0.0
dirk de wolf,1994,0.0
dirk demol,1994,0.0
djamolidine abduzhaparov,1994,0.0
dmitri konychev,1994,0.0
dmitry nelyubin,1994,0.0
dominik krieger,1994,0.0
dominique arnould,1994,0.0
dominique bozzi,1994,0.0
eddy bouwmans,1994,0.0
eddy mazzoleni,1994,0.0
eddy schurer,1994,0.0
eddy seigneur,1994,0.0
edwig van hooydonck,1994,0.0
eladio jimenez,1994,0.0
eleuterio anguita,1994,0.0
emmanuel hubert,1994,0.0
emmanuel magnien,1994,0.0
endrio leoni,1994,0.0
enrico zaina,1994,0.0
eric boyer,1994,0.0
eric caritoux,1994,0.0
eric de clercq,1994,0.0
eric torfs,1994,0.0
eric van lancker,1994,0.0
eric vanderaerden,1994,0.0
erich machler,1994,0.0
erik breukink,1994,0.0
erik dekker,1994,0.0
erik zabel,1994,0.0
erki putsep,1994,0.0
ermanno brignoli,1994,0.0
eros poli,1994,0.0
erwin nijboer,1994,0.0
erwin thijs,1994,0.0
etienne de wilde,1994,0.0
evgeni berzin,1994,0.0
fabian jeker,1994,0.0
fabiano fontanelli,1994,0.0
fabio baldato,1994,0.0
fabio bordonali,1994,0.0
fabio casartelli,1994,0.0
fabio rodriguez,1994,0.0
fabio roscioli,1994,0.0
fabrizio bontempi,1994,0.0
fabrizio settembrini,1994,0.0
fausto dotti,1994,0.0
federico colonna,1994,0.0
federico echave,1994,0.0
federico munoz,1994,0.0
felice puttini,1994,0.0
felix manuel garcia casas,1994,0.0
fernando escartin,1994,0.0
filippo casagrande,1994,0.0
filippo simeoni,1994,0.0
flavio giupponi,1994,0.0
flavio vanzella,1994,0.0
florent brard,1994,0.0
francesco casagrande,1994,0.0
francesco frattini,1994,0.0
francesco secchiari,1994,0.0
francis moreau,1994,0.0
francisco benitez,1994,0.0
francisco cabello,1994,0.0
francisco cerezo,1994,0.0
francisco javier mauleon,1994,0.0
francisco jose garcia armendaris,1994,0.0
francisco jose garcia,1994,0.0
francisco mancebo,1994,0.0
francisque teyssier,1994,0.0
franck boucanville,1994,0.0
franck bouyer,1994,0.0
franck jarno,1994,0.0
franco ballerini,1994,0.0
franco chioccioli,1994,0.0
franco vona,1994,0.0
francois lemarchand,1994,0.0
francois simon,1994,0.0
francois urien,1994,0.0
frank corvers,1994,0.0
frank hoj christensen,1994,0.0
frank pineau,1994,0.0
frank van den abeele,1994,0.0
frank van veenendaal,1994,0.0
frank vandenbroucke,1994,0.0
frankie andreu,1994,0.0
frans maassen,1994,0.0
frantisek trkal,1994,0.0
frederic finot,1994,0.0
frederic guesdon,1994,0.0
frederic laubier,1994,0.0
frederic moncassin,1994,0.0
frederic pontier,1994,0.0
gabriele colombo,1994,0.0
gabriele missaglia,1994,0.0
geert van bondt,1994,0.0
geert verheyen,1994,0.0
georg totschnig,1994,0.0
george hincapie,1994,0.0
gerard guazzini,1994,0.0
gerard rue,1994,0.0
gerd audehem,1994,0.0
germano pierdomenico,1994,0.0
gerrit de vries,1994,0.0
gert jan theunisse,1994,0.0
gert van brabant,1994,0.0
gert vanderaerden,1994,0.0
gian matteo fagnini,1994,0.0
giancarlo perini,1994,0.0
gianfranco contri,1994,0.0
gianluca bortolami,1994,0.0
gianluca gorini,1994,0.0
gianluca pianegonda,1994,0.0
gianluca pierobon,1994,0.0
gianni bugno,1994,0.0
gianni faresin,1994,0.0
gianvito martinelli,1994,0.0
gilbert duclos lassalle,1994,0.0
gilberto simoni,1994,0.0
gilles bouvard,1994,0.0
gilles delion,1994,0.0
gilles maignan,1994,0.0
gilles talmant,1994,0.0
giorgio furlan,1994,0.0
giovanni fidanza,1994,0.0
giovanni lombardi,1994,0.0
giuseppe calcaterra,1994,0.0
giuseppe di grande,1994,0.0
giuseppe guerini,1994,0.0
giuseppe petito,1994,0.0
godert de leeuw,1994,0.0
gorazd stangelj,1994,0.0
gordon fraser,1994,0.0
graeme miller,1994,0.0
graeme obree,1994,0.0
greg lemond,1994,0.0
gregory ageorges,1994,0.0
